icFbackMarker,blineStop,circleMarker,cRespMarker,cResponse,cFback,trigStimulator,preCueStop,portStop,preCueStart,cue,cType,cueMarker,icFback,prepRespStop,icRespMarker,cFbackMarker,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,buttonBox_Response.keys,buttonBox_Response.corr,buttonBox_Response.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
16,1,5,8,None,stim_v01/WinPos.png,160,2.1,11,9,stim_v06/2.png,NoGoWin,3,stim_v01/WinNeu.png,1,7,14,0,0,0,48,3,0,0.533310654441,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
12,0.5,5,6,3,stim_v01/AvoNeu.png,96,2.1,10,8,stim_v06/4.png,GoAvo,2,stim_v01/AvoNeg.png,2,9,10,0,1,1,20,3,1,0.433256895203,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
16,0.5,5,8,None,stim_v01/AvoNeu.png,160,1.1,11,10,stim_v06/1.png,NoGoAvo,4,stim_v01/AvoNeg.png,1,7,14,0,2,2,62,None,1,,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
17,1,5,8,None,stim_v01/WinNeu.png,96,1.1,10,9,stim_v06/2.png,NoGoWin,3,stim_v01/WinPos.png,1,7,15,0,3,3,58,None,1,,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
13,0.5,5,6,3,stim_v01/AvoNeg.png,96,2.1,10,8,stim_v06/4.png,GoAvo,2,stim_v01/AvoNeu.png,2,9,11,0,4,4,34,3,1,0.583225246377,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
16,0.5,5,8,None,stim_v01/AvoNeu.png,160,1.1,11,10,stim_v06/1.png,NoGoAvo,4,stim_v01/AvoNeg.png,2,7,14,0,5,5,60,None,1,,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
17,0.5,5,8,None,stim_v01/WinNeu.png,160,2.1,11,9,stim_v06/2.png,NoGoWin,3,stim_v01/WinPos.png,1,7,15,0,6,6,53,None,1,,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
12,1,5,6,3,stim_v01/WinPos.png,96,2.1,10,8,stim_v06/3.png,GoWin,1,stim_v01/WinNeu.png,1,9,10,0,7,7,7,3,1,0.499929216501,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
17,1,5,8,None,stim_v01/AvoNeg.png,96,2.1,10,8,stim_v06/1.png,NoGoAvo,4,stim_v01/AvoNeu.png,1,7,15,0,8,8,76,3,0,0.583243055445,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
16,1,5,8,None,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v06/1.png,NoGoAvo,4,stim_v01/AvoNeg.png,1,7,14,0,9,9,69,None,1,,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
17,1,5,8,None,stim_v01/WinNeu.png,96,2.1,10,8,stim_v06/2.png,NoGoWin,3,stim_v01/WinPos.png,1,7,15,0,10,10,59,3,0,0.51659397649,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
17,0.5,5,8,None,stim_v01/WinNeu.png,96,2.1,10,8,stim_v06/2.png,NoGoWin,3,stim_v01/WinPos.png,2,7,15,0,11,11,56,3,0,0.33325867611,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
13,1,5,6,3,stim_v01/WinNeu.png,96,2.1,10,8,stim_v06/3.png,GoWin,1,stim_v01/WinPos.png,2,9,11,0,12,12,17,None,0,,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
12,1,5,6,3,stim_v01/WinPos.png,96,2.1,10,8,stim_v06/3.png,GoWin,1,stim_v01/WinNeu.png,1,9,10,0,13,13,10,None,0,,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
17,0.5,5,8,None,stim_v01/WinNeu.png,96,2.1,10,8,stim_v06/2.png,NoGoWin,3,stim_v01/WinPos.png,1,7,15,0,14,14,54,3,0,0.299972622331,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
16,0.5,5,8,None,stim_v01/WinPos.png,96,2.1,10,8,stim_v06/2.png,NoGoWin,3,stim_v01/WinNeu.png,1,7,14,0,15,15,45,3,0,0.39994548614,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
12,0.5,5,6,3,stim_v01/AvoNeu.png,160,1.1,11,10,stim_v06/4.png,GoAvo,2,stim_v01/AvoNeg.png,2,9,10,0,16,16,31,3,1,0.416592738911,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
17,0.5,5,8,None,stim_v01/AvoNeg.png,160,2.1,11,9,stim_v06/1.png,NoGoAvo,4,stim_v01/AvoNeu.png,1,7,15,0,17,17,73,None,1,,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
13,1,5,6,3,stim_v01/WinNeu.png,96,1.1,10,9,stim_v06/3.png,GoWin,1,stim_v01/WinPos.png,1,9,11,0,18,18,14,None,0,,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
12,0.5,5,6,3,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v06/4.png,GoAvo,2,stim_v01/AvoNeg.png,2,9,10,0,19,19,22,3,1,0.433266554359,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
12,1,5,6,3,stim_v01/WinPos.png,96,1.1,10,9,stim_v06/3.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,20,20,2,None,0,,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
16,0.5,5,8,None,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v06/1.png,NoGoAvo,4,stim_v01/AvoNeg.png,2,7,14,0,21,21,66,None,1,,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
16,1,5,8,None,stim_v01/WinPos.png,160,2.1,11,9,stim_v06/2.png,NoGoWin,3,stim_v01/WinNeu.png,2,7,14,0,22,22,46,3,0,0.266559490286,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
12,0.5,5,6,3,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v06/4.png,GoAvo,2,stim_v01/AvoNeg.png,1,9,10,0,23,23,30,3,1,0.299962057629,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
16,1,5,8,None,stim_v01/WinPos.png,160,2.1,11,9,stim_v06/2.png,NoGoWin,3,stim_v01/WinNeu.png,1,7,14,0,24,24,41,3,0,0.299940324529,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
12,1,5,6,3,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v06/4.png,GoAvo,2,stim_v01/AvoNeg.png,1,9,10,0,25,25,27,3,1,0.333266222325,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
12,1,5,6,3,stim_v01/AvoNeu.png,96,2.1,10,8,stim_v06/4.png,GoAvo,2,stim_v01/AvoNeg.png,1,9,10,0,26,26,28,3,1,0.383257785656,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
13,1,5,6,3,stim_v01/WinNeu.png,96,1.1,10,9,stim_v06/3.png,GoWin,1,stim_v01/WinPos.png,1,9,11,0,27,27,19,None,0,,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
16,1,5,8,None,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v06/1.png,NoGoAvo,4,stim_v01/AvoNeg.png,2,7,14,0,28,28,61,None,1,,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
12,1,5,6,3,stim_v01/AvoNeu.png,96,1.1,10,9,stim_v06/4.png,GoAvo,2,stim_v01/AvoNeg.png,1,9,10,0,29,29,25,None,0,,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
12,0.5,5,6,3,stim_v01/WinPos.png,96,2.1,10,8,stim_v06/3.png,GoWin,1,stim_v01/WinNeu.png,1,9,10,0,30,30,3,None,0,,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
12,0.5,5,6,3,stim_v01/AvoNeu.png,160,1.1,11,10,stim_v06/4.png,GoAvo,2,stim_v01/AvoNeg.png,2,9,10,0,31,31,21,3,1,0.299922213612,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
16,1,5,8,None,stim_v01/WinPos.png,96,1.1,10,9,stim_v06/2.png,NoGoWin,3,stim_v01/WinNeu.png,1,7,14,0,32,32,50,3,0,0.299947267048,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
16,0.5,5,8,None,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v06/1.png,NoGoAvo,4,stim_v01/AvoNeg.png,1,7,14,0,33,33,65,None,1,,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
12,0.5,5,6,3,stim_v01/WinPos.png,96,1.1,10,9,stim_v06/3.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,34,34,4,None,0,,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
16,0.5,5,8,None,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v06/1.png,NoGoAvo,4,stim_v01/AvoNeg.png,2,7,14,0,35,35,68,None,1,,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
12,0.5,5,6,3,stim_v01/WinPos.png,96,2.1,10,8,stim_v06/3.png,GoWin,1,stim_v01/WinNeu.png,1,9,10,0,36,36,8,None,0,,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
17,1,5,8,None,stim_v01/AvoNeg.png,96,2.1,10,8,stim_v06/1.png,NoGoAvo,4,stim_v01/AvoNeu.png,2,7,15,0,37,37,75,None,1,,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
12,1,5,6,3,stim_v01/AvoNeu.png,96,1.1,10,9,stim_v06/4.png,GoAvo,2,stim_v01/AvoNeg.png,2,9,10,0,38,38,29,3,1,0.649906321284,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
17,0.5,5,8,None,stim_v01/AvoNeg.png,160,1.1,11,10,stim_v06/1.png,NoGoAvo,4,stim_v01/AvoNeu.png,2,7,15,0,39,39,77,None,1,,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
17,1,5,8,None,stim_v01/WinNeu.png,96,1.1,10,9,stim_v06/2.png,NoGoWin,3,stim_v01/WinPos.png,1,7,15,0,40,40,55,3,0,0.283309069736,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
12,0.5,5,6,3,stim_v01/WinPos.png,160,1.1,11,10,stim_v06/3.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,41,41,6,None,0,,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
12,0.5,5,6,3,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v06/4.png,GoAvo,2,stim_v01/AvoNeg.png,2,9,10,0,42,42,26,None,0,,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
16,1,5,8,None,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v06/1.png,NoGoAvo,4,stim_v01/AvoNeg.png,2,7,14,0,43,43,72,3,0,0.499926801712,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
13,0.5,5,6,3,stim_v01/WinNeu.png,160,1.1,11,10,stim_v06/3.png,GoWin,1,stim_v01/WinPos.png,2,9,11,0,44,44,15,None,0,,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
13,0.5,5,6,3,stim_v01/AvoNeg.png,96,1.1,10,9,stim_v06/4.png,GoAvo,2,stim_v01/AvoNeu.png,2,9,11,0,45,45,35,3,1,0.283273149751,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
16,1,5,8,None,stim_v01/WinPos.png,160,1.1,11,10,stim_v06/2.png,NoGoWin,3,stim_v01/WinNeu.png,2,7,14,0,46,46,42,3,0,0.283234814977,2017_Mai_02_1112,60.0039303264,cfc_SPP1665_Learning,1,12,
