icFbackMarker,blineStop,circleMarker,cRespMarker,cResponse,cFback,trigStimulator,preCueStop,portStop,preCueStart,cue,cType,cueMarker,icFback,prepRespStop,icRespMarker,cFbackMarker,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,buttonBox_Response.keys,buttonBox_Response.corr,buttonBox_Response.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,2017_Feb_08_1238,60.0054337983,cfc_SPP1665_Learning,1,14,
12,0.5,5,6,3,stim_v01/AvoNeu.png,96,1.1,10,9,stim_v05/3.png,GoAvo,2,stim_v01/AvoNeg.png,2,9,10,0,0,0,29,3,1,0.299972229769,2017_Feb_08_1238,60.0054337983,cfc_SPP1665_Learning,1,14,
12,0.5,5,6,3,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v05/3.png,GoAvo,2,stim_v01/AvoNeg.png,1,9,10,0,1,1,25,3,1,0.716577017115,2017_Feb_08_1238,60.0054337983,cfc_SPP1665_Learning,1,14,
12,0.5,5,6,3,stim_v01/WinPos.png,96,1.1,10,9,stim_v05/2.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,2,2,6,3,1,0.23326903921,2017_Feb_08_1238,60.0054337983,cfc_SPP1665_Learning,1,14,
17,0.5,5,8,None,stim_v01/WinNeu.png,160,2.1,11,9,stim_v05/1.png,NoGoWin,3,stim_v01/WinPos.png,2,7,15,0,3,3,59,3,0,0.266610220652,2017_Feb_08_1238,60.0054337983,cfc_SPP1665_Learning,1,14,
12,0.5,5,6,3,stim_v01/AvoNeu.png,96,2.1,10,8,stim_v05/3.png,GoAvo,2,stim_v01/AvoNeg.png,1,9,10,0,4,4,20,3,1,0.283265115156,2017_Feb_08_1238,60.0054337983,cfc_SPP1665_Learning,1,14,
13,1,5,6,3,stim_v01/WinNeu.png,96,2.1,10,8,stim_v05/2.png,GoWin,1,stim_v01/WinPos.png,2,9,11,0,5,5,14,3,1,0.283290772435,2017_Feb_08_1238,60.0054337983,cfc_SPP1665_Learning,1,14,
17,0.5,5,8,None,stim_v01/AvoNeg.png,160,2.1,11,9,stim_v05/4.png,NoGoAvo,4,stim_v01/AvoNeu.png,2,7,15,0,6,6,75,3,0,0.366612333605,2017_Feb_08_1238,60.0054337983,cfc_SPP1665_Learning,1,14,
16,1,5,8,None,stim_v01/AvoNeu.png,96,2.1,10,8,stim_v05/4.png,NoGoAvo,4,stim_v01/AvoNeg.png,2,7,14,0,7,7,71,3,0,0.333265417006,2017_Feb_08_1238,60.0054337983,cfc_SPP1665_Learning,1,14,
17,0.5,5,8,None,stim_v01/WinNeu.png,160,2.1,11,9,stim_v05/1.png,NoGoWin,3,stim_v01/WinPos.png,1,7,15,0,8,8,56,3,0,0.383255757795,2017_Feb_08_1238,60.0054337983,cfc_SPP1665_Learning,1,14,
