icFbackMarker,blineStop,circleMarker,cRespMarker,cResponse,cFback,trigStimulator,preCueStop,portStop,preCueStart,cue,cType,cueMarker,icFback,prepRespStop,icRespMarker,cFbackMarker,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,buttonBox_Response.keys,buttonBox_Response.corr,buttonBox_Response.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,2017_Feb_03_0910,60.0231475,SPP1665_Learning,1,24,
12,0.5,5,6,3,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v04/3.png,GoAvo,2,stim_v01/AvoNeg.png,1,9,10,0,0,0,27,3,1,0.233182393536,2017_Feb_03_0910,60.0231475,SPP1665_Learning,1,24,
17,1,5,8,None,stim_v01/WinNeu.png,160,1.1,11,10,stim_v04/1.png,NoGoWin,3,stim_v01/WinPos.png,1,7,15,0,1,1,53,3,0,0.266508470148,2017_Feb_03_0910,60.0231475,SPP1665_Learning,1,24,
13,1,5,6,3,stim_v01/AvoNeg.png,160,2.1,11,9,stim_v04/3.png,GoAvo,2,stim_v01/AvoNeu.png,1,9,11,0,2,2,35,3,1,0.266490432013,2017_Feb_03_0910,60.0231475,SPP1665_Learning,1,24,
13,0.5,5,6,3,stim_v01/AvoNeg.png,160,2.1,11,9,stim_v04/3.png,GoAvo,2,stim_v01/AvoNeu.png,2,9,11,0,3,3,39,None,0,,2017_Feb_03_0910,60.0231475,SPP1665_Learning,1,24,
12,1,5,6,3,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v04/3.png,GoAvo,2,stim_v01/AvoNeg.png,1,9,10,0,4,4,26,None,0,,2017_Feb_03_0910,60.0231475,SPP1665_Learning,1,24,
17,1,5,8,None,stim_v01/AvoNeg.png,96,2.1,10,8,stim_v04/2.png,NoGoAvo,4,stim_v01/AvoNeu.png,1,7,15,0,5,5,78,None,1,,2017_Feb_03_0910,60.0231475,SPP1665_Learning,1,24,
16,1,5,8,None,stim_v01/WinPos.png,96,2.1,10,8,stim_v04/1.png,NoGoWin,3,stim_v01/WinNeu.png,1,7,14,0,6,6,50,3,0,0.266542680405,2017_Feb_03_0910,60.0231475,SPP1665_Learning,1,24,
12,0.5,5,6,3,stim_v01/WinPos.png,96,1.1,10,9,stim_v04/4.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,7,7,6,None,0,,2017_Feb_03_0910,60.0231475,SPP1665_Learning,1,24,
12,1,5,6,3,stim_v01/WinPos.png,96,1.1,10,9,stim_v04/4.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,8,8,2,3,1,0.399857249931,2017_Feb_03_0910,60.0231475,SPP1665_Learning,1,24,
17,1,5,8,None,stim_v01/AvoNeg.png,96,1.1,10,9,stim_v04/2.png,NoGoAvo,4,stim_v01/AvoNeu.png,2,7,15,0,9,9,79,3,0,0.849550446133,2017_Feb_03_0910,60.0231475,SPP1665_Learning,1,24,
16,0.5,5,8,None,stim_v01/WinPos.png,160,1.1,11,10,stim_v04/1.png,NoGoWin,3,stim_v01/WinNeu.png,2,7,14,0,10,10,48,None,1,,2017_Feb_03_0910,60.0231475,SPP1665_Learning,1,24,
16,0.5,5,8,None,stim_v01/WinPos.png,160,2.1,11,9,stim_v04/1.png,NoGoWin,3,stim_v01/WinNeu.png,1,7,14,0,11,11,47,None,1,,2017_Feb_03_0910,60.0231475,SPP1665_Learning,1,24,
16,1,5,8,None,stim_v01/WinPos.png,160,2.1,11,9,stim_v04/1.png,NoGoWin,3,stim_v01/WinNeu.png,2,7,14,0,12,12,44,None,1,,2017_Feb_03_0910,60.0231475,SPP1665_Learning,1,24,
17,0.5,5,8,None,stim_v01/WinNeu.png,160,1.1,11,10,stim_v04/1.png,NoGoWin,3,stim_v01/WinPos.png,1,7,15,0,13,13,58,None,1,,2017_Feb_03_0910,60.0231475,SPP1665_Learning,1,24,
12,0.5,5,6,3,stim_v01/WinPos.png,96,2.1,10,8,stim_v04/4.png,GoWin,1,stim_v01/WinNeu.png,1,9,10,0,14,14,5,3,1,0.26651002516,2017_Feb_03_0910,60.0231475,SPP1665_Learning,1,24,
13,0.5,5,6,3,stim_v01/WinNeu.png,160,2.1,11,9,stim_v04/4.png,GoWin,1,stim_v01/WinPos.png,1,9,11,0,15,15,16,3,1,0.549728028463,2017_Feb_03_0910,60.0231475,SPP1665_Learning,1,24,
16,0.5,5,8,None,stim_v01/WinPos.png,96,2.1,10,8,stim_v04/1.png,NoGoWin,3,stim_v01/WinNeu.png,1,7,14,0,16,16,45,None,1,,2017_Feb_03_0910,60.0231475,SPP1665_Learning,1,24,
12,0.5,5,6,3,stim_v01/AvoNeu.png,160,1.1,11,10,stim_v04/3.png,GoAvo,2,stim_v01/AvoNeg.png,1,9,10,0,17,17,20,None,0,,2017_Feb_03_0910,60.0231475,SPP1665_Learning,1,24,
12,1,5,6,3,stim_v01/WinPos.png,160,2.1,11,9,stim_v04/4.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,18,18,8,3,1,0.266545790428,2017_Feb_03_0910,60.0231475,SPP1665_Learning,1,24,
12,0.5,5,6,3,stim_v01/WinPos.png,96,2.1,10,8,stim_v04/4.png,GoWin,1,stim_v01/WinNeu.png,1,9,10,0,19,19,0,3,1,0.266495408051,2017_Feb_03_0910,60.0231475,SPP1665_Learning,1,24,
12,0.5,5,6,3,stim_v01/WinPos.png,160,1.1,11,10,stim_v04/4.png,GoWin,1,stim_v01/WinNeu.png,1,9,10,0,20,20,7,3,1,0.249830659232,2017_Feb_03_0910,60.0231475,SPP1665_Learning,1,24,
16,1,5,8,None,stim_v01/AvoNeu.png,96,1.1,10,9,stim_v04/2.png,NoGoAvo,4,stim_v01/AvoNeg.png,1,7,14,0,21,21,61,None,1,,2017_Feb_03_0910,60.0231475,SPP1665_Learning,1,24,
12,1,5,6,3,stim_v01/AvoNeu.png,96,1.1,10,9,stim_v04/3.png,GoAvo,2,stim_v01/AvoNeg.png,2,9,10,0,22,22,22,3,1,0.266494164041,2017_Feb_03_0910,60.0231475,SPP1665_Learning,1,24,
16,0.5,5,8,None,stim_v01/AvoNeu.png,160,1.1,11,10,stim_v04/2.png,NoGoAvo,4,stim_v01/AvoNeg.png,1,7,14,0,23,23,69,None,1,,2017_Feb_03_0910,60.0231475,SPP1665_Learning,1,24,
