icFbackMarker,blineStop,circleMarker,cRespMarker,cResponse,cFback,trigStimulator,preCueStop,portStop,preCueStart,cue,cType,cueMarker,icFback,prepRespStop,icRespMarker,cFbackMarker,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,buttonBox_Response.keys,buttonBox_Response.corr,buttonBox_Response.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,2017_Apr_05_1053,60.0037491716,cfc_SPP1665_Learning,5,8,
16,0.5,5,8,None,stim_v01/AvoNeu.png,96,2.1,10,8,stim_v06/4.png,NoGoAvo,4,stim_v01/AvoNeg.png,2,7,14,0,0,0,71,None,1,,2017_Apr_05_1053,60.0037491716,cfc_SPP1665_Learning,5,8,
12,1,5,6,3,stim_v01/WinPos.png,160,2.1,11,9,stim_v06/2.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,1,1,6,None,0,,2017_Apr_05_1053,60.0037491716,cfc_SPP1665_Learning,5,8,
17,1,5,8,None,stim_v01/WinNeu.png,160,2.1,11,9,stim_v06/1.png,NoGoWin,3,stim_v01/WinPos.png,2,7,15,0,2,2,57,None,1,,2017_Apr_05_1053,60.0037491716,cfc_SPP1665_Learning,5,8,
12,0.5,5,6,3,stim_v01/WinPos.png,160,2.1,11,9,stim_v06/2.png,GoWin,1,stim_v01/WinNeu.png,1,9,10,0,3,3,11,None,0,,2017_Apr_05_1053,60.0037491716,cfc_SPP1665_Learning,5,8,
16,0.5,5,8,None,stim_v01/WinPos.png,96,1.1,10,9,stim_v06/1.png,NoGoWin,3,stim_v01/WinNeu.png,1,7,14,0,4,4,52,None,1,,2017_Apr_05_1053,60.0037491716,cfc_SPP1665_Learning,5,8,
12,1,5,6,3,stim_v01/AvoNeu.png,160,1.1,11,10,stim_v06/3.png,GoAvo,2,stim_v01/AvoNeg.png,2,9,10,0,5,5,22,None,0,,2017_Apr_05_1053,60.0037491716,cfc_SPP1665_Learning,5,8,
13,0.5,5,6,3,stim_v01/WinNeu.png,96,1.1,10,9,stim_v06/2.png,GoWin,1,stim_v01/WinPos.png,2,9,11,0,6,6,15,None,0,,2017_Apr_05_1053,60.0037491716,cfc_SPP1665_Learning,5,8,
16,0.5,5,8,None,stim_v01/WinPos.png,96,2.1,10,8,stim_v06/1.png,NoGoWin,3,stim_v01/WinNeu.png,2,7,14,0,7,7,45,None,1,,2017_Apr_05_1053,60.0037491716,cfc_SPP1665_Learning,5,8,
17,1,5,8,None,stim_v01/WinNeu.png,160,2.1,11,9,stim_v06/1.png,NoGoWin,3,stim_v01/WinPos.png,2,7,15,0,8,8,54,None,1,,2017_Apr_05_1053,60.0037491716,cfc_SPP1665_Learning,5,8,
16,1,5,8,None,stim_v01/WinPos.png,160,1.1,11,10,stim_v06/1.png,NoGoWin,3,stim_v01/WinNeu.png,1,7,14,0,9,9,51,None,1,,2017_Apr_05_1053,60.0037491716,cfc_SPP1665_Learning,5,8,
12,1,5,6,3,stim_v01/WinPos.png,160,2.1,11,9,stim_v06/2.png,GoWin,1,stim_v01/WinNeu.png,1,9,10,0,10,10,4,3,1,0.233307344326,2017_Apr_05_1053,60.0037491716,cfc_SPP1665_Learning,5,8,
12,1,5,6,3,stim_v01/AvoNeu.png,96,1.1,10,9,stim_v06/3.png,GoAvo,2,stim_v01/AvoNeg.png,2,9,10,0,11,11,27,3,1,0.316585062388,2017_Apr_05_1053,60.0037491716,cfc_SPP1665_Learning,5,8,
17,1,5,8,None,stim_v01/AvoNeg.png,160,2.1,11,9,stim_v06/4.png,NoGoAvo,4,stim_v01/AvoNeu.png,1,7,15,0,12,12,75,None,1,,2017_Apr_05_1053,60.0037491716,cfc_SPP1665_Learning,5,8,
12,1,5,6,3,stim_v01/WinPos.png,160,2.1,11,9,stim_v06/2.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,13,13,12,3,1,0.399926771968,2017_Apr_05_1053,60.0037491716,cfc_SPP1665_Learning,5,8,
12,1,5,6,3,stim_v01/AvoNeu.png,160,1.1,11,10,stim_v06/3.png,GoAvo,2,stim_v01/AvoNeg.png,2,9,10,0,14,14,29,3,1,0.416590223967,2017_Apr_05_1053,60.0037491716,cfc_SPP1665_Learning,5,8,
13,1,5,6,3,stim_v01/AvoNeg.png,96,1.1,10,9,stim_v06/3.png,GoAvo,2,stim_v01/AvoNeu.png,1,9,11,0,15,15,34,3,1,0.316601362114,2017_Apr_05_1053,60.0037491716,cfc_SPP1665_Learning,5,8,
12,0.5,5,6,3,stim_v01/WinPos.png,160,1.1,11,10,stim_v06/2.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,16,16,2,3,1,0.333272963975,2017_Apr_05_1053,60.0037491716,cfc_SPP1665_Learning,5,8,
13,0.5,5,6,3,stim_v01/WinNeu.png,96,1.1,10,9,stim_v06/2.png,GoWin,1,stim_v01/WinPos.png,1,9,11,0,17,17,19,3,1,0.299938211963,2017_Apr_05_1053,60.0037491716,cfc_SPP1665_Learning,5,8,
17,1,5,8,None,stim_v01/AvoNeg.png,96,1.1,10,9,stim_v06/4.png,NoGoAvo,4,stim_v01/AvoNeu.png,2,7,15,0,18,18,76,None,1,,2017_Apr_05_1053,60.0037491716,cfc_SPP1665_Learning,5,8,
12,0.5,5,6,3,stim_v01/WinPos.png,160,1.1,11,10,stim_v06/2.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,19,19,3,3,1,0.283268421181,2017_Apr_05_1053,60.0037491716,cfc_SPP1665_Learning,5,8,
16,0.5,5,8,None,stim_v01/WinPos.png,160,1.1,11,10,stim_v06/1.png,NoGoWin,3,stim_v01/WinNeu.png,2,7,14,0,20,20,47,None,1,,2017_Apr_05_1053,60.0037491716,cfc_SPP1665_Learning,5,8,
16,0.5,5,8,None,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v06/4.png,NoGoAvo,4,stim_v01/AvoNeg.png,2,7,14,0,21,21,63,None,1,,2017_Apr_05_1053,60.0037491716,cfc_SPP1665_Learning,5,8,
12,0.5,5,6,3,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v06/3.png,GoAvo,2,stim_v01/AvoNeg.png,1,9,10,0,22,22,20,3,1,0.316601060267,2017_Apr_05_1053,60.0037491716,cfc_SPP1665_Learning,5,8,
12,1,5,6,3,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v06/3.png,GoAvo,2,stim_v01/AvoNeg.png,1,9,10,0,23,23,23,3,1,0.333264814113,2017_Apr_05_1053,60.0037491716,cfc_SPP1665_Learning,5,8,
17,1,5,8,None,stim_v01/WinNeu.png,96,1.1,10,9,stim_v06/1.png,NoGoWin,3,stim_v01/WinPos.png,1,7,15,0,24,24,56,None,1,,2017_Apr_05_1053,60.0037491716,cfc_SPP1665_Learning,5,8,
17,0.5,5,8,None,stim_v01/AvoNeg.png,96,1.1,10,9,stim_v06/4.png,NoGoAvo,4,stim_v01/AvoNeu.png,2,7,15,0,25,25,78,None,1,,2017_Apr_05_1053,60.0037491716,cfc_SPP1665_Learning,5,8,
16,0.5,5,8,None,stim_v01/WinPos.png,96,2.1,10,8,stim_v06/1.png,NoGoWin,3,stim_v01/WinNeu.png,2,7,14,0,26,26,48,None,1,,2017_Apr_05_1053,60.0037491716,cfc_SPP1665_Learning,5,8,
17,1,5,8,None,stim_v01/AvoNeg.png,160,1.1,11,10,stim_v06/4.png,NoGoAvo,4,stim_v01/AvoNeu.png,2,7,15,0,27,27,74,None,1,,2017_Apr_05_1053,60.0037491716,cfc_SPP1665_Learning,5,8,
16,1,5,8,None,stim_v01/AvoNeu.png,160,1.1,11,10,stim_v06/4.png,NoGoAvo,4,stim_v01/AvoNeg.png,2,7,14,0,28,28,61,None,1,,2017_Apr_05_1053,60.0037491716,cfc_SPP1665_Learning,5,8,
17,0.5,5,8,None,stim_v01/WinNeu.png,96,2.1,10,8,stim_v06/1.png,NoGoWin,3,stim_v01/WinPos.png,2,7,15,0,29,29,53,None,1,,2017_Apr_05_1053,60.0037491716,cfc_SPP1665_Learning,5,8,
16,1,5,8,None,stim_v01/AvoNeu.png,160,1.1,11,10,stim_v06/4.png,NoGoAvo,4,stim_v01/AvoNeg.png,2,7,14,0,30,30,62,None,1,,2017_Apr_05_1053,60.0037491716,cfc_SPP1665_Learning,5,8,
16,1,5,8,None,stim_v01/AvoNeu.png,160,1.1,11,10,stim_v06/4.png,NoGoAvo,4,stim_v01/AvoNeg.png,1,7,14,0,31,31,68,None,1,,2017_Apr_05_1053,60.0037491716,cfc_SPP1665_Learning,5,8,
17,0.5,5,8,None,stim_v01/WinNeu.png,160,1.1,11,10,stim_v06/1.png,NoGoWin,3,stim_v01/WinPos.png,1,7,15,0,32,32,55,None,1,,2017_Apr_05_1053,60.0037491716,cfc_SPP1665_Learning,5,8,
13,0.5,5,6,3,stim_v01/AvoNeg.png,160,1.1,11,10,stim_v06/3.png,GoAvo,2,stim_v01/AvoNeu.png,1,9,11,0,33,33,35,3,1,0.233310966485,2017_Apr_05_1053,60.0037491716,cfc_SPP1665_Learning,5,8,
12,1,5,6,3,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v06/3.png,GoAvo,2,stim_v01/AvoNeg.png,1,9,10,0,34,34,21,3,1,0.249935480249,2017_Apr_05_1053,60.0037491716,cfc_SPP1665_Learning,5,8,
12,0.5,5,6,3,stim_v01/WinPos.png,96,2.1,10,8,stim_v06/2.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,35,35,0,3,1,0.333256060556,2017_Apr_05_1053,60.0037491716,cfc_SPP1665_Learning,5,8,
16,1,5,8,None,stim_v01/WinPos.png,160,1.1,11,10,stim_v06/1.png,NoGoWin,3,stim_v01/WinNeu.png,1,7,14,0,36,36,50,None,1,,2017_Apr_05_1053,60.0037491716,cfc_SPP1665_Learning,5,8,
16,0.5,5,8,None,stim_v01/AvoNeu.png,96,2.1,10,8,stim_v06/4.png,NoGoAvo,4,stim_v01/AvoNeg.png,1,7,14,0,37,37,67,None,1,,2017_Apr_05_1053,60.0037491716,cfc_SPP1665_Learning,5,8,
