icFbackMarker,blineStop,circleMarker,cRespMarker,cResponse,cFback,trigStimulator,preCueStop,portStop,preCueStart,cue,cType,cueMarker,icFback,prepRespStop,icRespMarker,cFbackMarker,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,buttonBox_Response.keys,buttonBox_Response.corr,buttonBox_Response.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,2017_Feb_10_1117,60.0293178616,cfc_SPP1665_Learning,2,14,
12,0.5,5,6,3,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v01/4.png,GoAvo,2,stim_v01/AvoNeg.png,1,9,10,0,0,0,30,3,1,0.333292181194,2017_Feb_10_1117,60.0293178616,cfc_SPP1665_Learning,2,14,
12,0.5,5,6,3,stim_v01/WinPos.png,96,2.1,10,8,stim_v01/2.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,1,1,1,3,1,0.59990401188,2017_Feb_10_1117,60.0293178616,cfc_SPP1665_Learning,2,14,
12,0.5,5,6,3,stim_v01/AvoNeu.png,96,2.1,10,8,stim_v01/4.png,GoAvo,2,stim_v01/AvoNeg.png,2,9,10,0,2,2,29,3,1,0.249929518159,2017_Feb_10_1117,60.0293178616,cfc_SPP1665_Learning,2,14,
13,0.5,5,6,3,stim_v01/AvoNeg.png,96,2.1,10,8,stim_v01/4.png,GoAvo,2,stim_v01/AvoNeu.png,2,9,11,0,3,3,39,3,1,0.266634469393,2017_Feb_10_1117,60.0293178616,cfc_SPP1665_Learning,2,14,
17,0.5,5,8,None,stim_v01/AvoNeg.png,96,2.1,10,8,stim_v01/3.png,NoGoAvo,4,stim_v01/AvoNeu.png,1,7,15,0,4,4,77,3,0,0.316578476324,2017_Feb_10_1117,60.0293178616,cfc_SPP1665_Learning,2,14,
12,1,5,6,3,stim_v01/AvoNeu.png,96,1.1,10,9,stim_v01/4.png,GoAvo,2,stim_v01/AvoNeg.png,2,9,10,0,5,5,32,3,1,0.249928914458,2017_Feb_10_1117,60.0293178616,cfc_SPP1665_Learning,2,14,
16,1,5,8,None,stim_v01/WinPos.png,160,2.1,11,9,stim_v01/1.png,NoGoWin,3,stim_v01/WinNeu.png,2,7,14,0,6,6,51,3,0,0.316631601825,2017_Feb_10_1117,60.0293178616,cfc_SPP1665_Learning,2,14,
13,0.5,5,6,3,stim_v01/WinNeu.png,160,1.1,11,10,stim_v01/2.png,GoWin,1,stim_v01/WinPos.png,1,9,11,0,7,7,16,3,1,0.383260637929,2017_Feb_10_1117,60.0293178616,cfc_SPP1665_Learning,2,14,
12,0.5,5,6,3,stim_v01/WinPos.png,160,2.1,11,9,stim_v01/2.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,8,8,6,None,0,,2017_Feb_10_1117,60.0293178616,cfc_SPP1665_Learning,2,14,
