icFbackMarker,blineStop,circleMarker,cRespMarker,cResponse,cFback,trigStimulator,preCueStop,portStop,preCueStart,cue,cType,cueMarker,icFback,prepRespStop,icRespMarker,cFbackMarker,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,buttonBox_Response.keys,buttonBox_Response.corr,buttonBox_Response.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,2017_Mai_29_1452,60.0051801835,cfc_SPP1665_Learning,2,13,
12,1,5,6,3,stim_v01/AvoNeu.png,160,1.1,11,10,stim_v04/4.png,GoAvo,2,stim_v01/AvoNeg.png,2,9,10,0,0,0,23,None,0,,2017_Mai_29_1452,60.0051801835,cfc_SPP1665_Learning,2,13,
17,0.5,5,8,None,stim_v01/WinNeu.png,160,1.1,11,10,stim_v04/1.png,NoGoWin,3,stim_v01/WinPos.png,2,7,15,0,1,1,56,None,1,,2017_Mai_29_1452,60.0051801835,cfc_SPP1665_Learning,2,13,
17,1,5,8,None,stim_v01/WinNeu.png,160,2.1,11,9,stim_v04/1.png,NoGoWin,3,stim_v01/WinPos.png,2,7,15,0,2,2,57,3,0,0.299995774108,2017_Mai_29_1452,60.0051801835,cfc_SPP1665_Learning,2,13,
13,1,5,6,3,stim_v01/AvoNeg.png,160,2.1,11,9,stim_v04/4.png,GoAvo,2,stim_v01/AvoNeu.png,2,9,11,0,3,3,34,3,1,0.283258223133,2017_Mai_29_1452,60.0051801835,cfc_SPP1665_Learning,2,13,
13,0.5,5,6,3,stim_v01/WinNeu.png,96,2.1,10,8,stim_v04/3.png,GoWin,1,stim_v01/WinPos.png,1,9,11,0,4,4,17,3,1,0.299932083878,2017_Mai_29_1452,60.0051801835,cfc_SPP1665_Learning,2,13,
16,0.5,5,8,None,stim_v01/WinPos.png,96,1.1,10,9,stim_v04/1.png,NoGoWin,3,stim_v01/WinNeu.png,1,7,14,0,5,5,46,3,0,0.266604284451,2017_Mai_29_1452,60.0051801835,cfc_SPP1665_Learning,2,13,
16,1,5,8,None,stim_v01/AvoNeu.png,96,2.1,10,8,stim_v04/2.png,NoGoAvo,4,stim_v01/AvoNeg.png,1,7,14,0,6,6,62,None,1,,2017_Mai_29_1452,60.0051801835,cfc_SPP1665_Learning,2,13,
12,0.5,5,6,3,stim_v01/AvoNeu.png,96,2.1,10,8,stim_v04/4.png,GoAvo,2,stim_v01/AvoNeg.png,1,9,10,0,7,7,26,3,1,0.283264561971,2017_Mai_29_1452,60.0051801835,cfc_SPP1665_Learning,2,13,
13,0.5,5,6,3,stim_v01/AvoNeg.png,96,2.1,10,8,stim_v04/4.png,GoAvo,2,stim_v01/AvoNeu.png,1,9,11,0,8,8,36,3,1,0.383250978747,2017_Mai_29_1452,60.0051801835,cfc_SPP1665_Learning,2,13,
17,0.5,5,8,None,stim_v01/AvoNeg.png,96,2.1,10,8,stim_v04/2.png,NoGoAvo,4,stim_v01/AvoNeu.png,2,7,15,0,9,9,75,None,1,,2017_Mai_29_1452,60.0051801835,cfc_SPP1665_Learning,2,13,
17,1,5,8,None,stim_v01/AvoNeg.png,160,1.1,11,10,stim_v04/2.png,NoGoAvo,4,stim_v01/AvoNeu.png,1,7,15,0,10,10,73,3,0,0.266606699246,2017_Mai_29_1452,60.0051801835,cfc_SPP1665_Learning,2,13,
12,1,5,6,3,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v04/4.png,GoAvo,2,stim_v01/AvoNeg.png,2,9,10,0,11,11,24,None,0,,2017_Mai_29_1452,60.0051801835,cfc_SPP1665_Learning,2,13,
12,0.5,5,6,3,stim_v01/WinPos.png,160,1.1,11,10,stim_v04/3.png,GoWin,1,stim_v01/WinNeu.png,1,9,10,0,12,12,10,None,0,,2017_Mai_29_1452,60.0051801835,cfc_SPP1665_Learning,2,13,
17,1,5,8,None,stim_v01/AvoNeg.png,96,1.1,10,9,stim_v04/2.png,NoGoAvo,4,stim_v01/AvoNeu.png,1,7,15,0,13,13,74,3,0,0.249941290285,2017_Mai_29_1452,60.0051801835,cfc_SPP1665_Learning,2,13,
16,0.5,5,8,None,stim_v01/WinPos.png,96,1.1,10,9,stim_v04/1.png,NoGoWin,3,stim_v01/WinNeu.png,2,7,14,0,14,14,48,3,0,0.266643826726,2017_Mai_29_1452,60.0051801835,cfc_SPP1665_Learning,2,13,
12,0.5,5,6,3,stim_v01/WinPos.png,160,2.1,11,9,stim_v04/3.png,GoWin,1,stim_v01/WinNeu.png,1,9,10,0,15,15,3,3,1,0.266614245482,2017_Mai_29_1452,60.0051801835,cfc_SPP1665_Learning,2,13,
16,0.5,5,8,None,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v04/2.png,NoGoAvo,4,stim_v01/AvoNeg.png,1,7,14,0,16,16,71,3,0,0.299927254287,2017_Mai_29_1452,60.0051801835,cfc_SPP1665_Learning,2,13,
13,0.5,5,6,3,stim_v01/AvoNeg.png,96,2.1,10,8,stim_v04/4.png,GoAvo,2,stim_v01/AvoNeu.png,2,9,11,0,17,17,37,3,1,0.26661545288,2017_Mai_29_1452,60.0051801835,cfc_SPP1665_Learning,2,13,
12,0.5,5,6,3,stim_v01/AvoNeu.png,160,1.1,11,10,stim_v04/4.png,GoAvo,2,stim_v01/AvoNeg.png,2,9,10,0,18,18,27,None,0,,2017_Mai_29_1452,60.0051801835,cfc_SPP1665_Learning,2,13,
13,0.5,5,6,3,stim_v01/AvoNeg.png,160,1.1,11,10,stim_v04/4.png,GoAvo,2,stim_v01/AvoNeu.png,1,9,11,0,19,19,38,3,1,0.36659975671,2017_Mai_29_1452,60.0051801835,cfc_SPP1665_Learning,2,13,
13,0.5,5,6,3,stim_v01/AvoNeg.png,160,1.1,11,10,stim_v04/4.png,GoAvo,2,stim_v01/AvoNeu.png,2,9,11,0,20,20,39,None,0,,2017_Mai_29_1452,60.0051801835,cfc_SPP1665_Learning,2,13,
12,0.5,5,6,3,stim_v01/WinPos.png,96,1.1,10,9,stim_v04/3.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,21,21,5,3,1,0.483242828812,2017_Mai_29_1452,60.0051801835,cfc_SPP1665_Learning,2,13,
