icFbackMarker,blineStop,circleMarker,cRespMarker,cResponse,cFback,trigStimulator,preCueStop,portStop,preCueStart,cue,cType,cueMarker,icFback,prepRespStop,icRespMarker,cFbackMarker,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,buttonBox_Response.keys,buttonBox_Response.corr,buttonBox_Response.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,2017_Jun_12_1522,60.0032783322,cfc_SPP1665_Learning,3,24,
17,1,5,8,None,stim_v01/WinNeu.png,96,2.1,10,8,stim_v02/1.png,NoGoWin,3,stim_v01/WinPos.png,2,7,15,0,0,0,57,3,0,0.3666303333,2017_Jun_12_1522,60.0032783322,cfc_SPP1665_Learning,3,24,
13,1,5,6,3,stim_v01/WinNeu.png,96,1.1,10,9,stim_v02/4.png,GoWin,1,stim_v01/WinPos.png,1,9,11,0,1,1,15,3,1,0.416598321501,2017_Jun_12_1522,60.0032783322,cfc_SPP1665_Learning,3,24,
12,1,5,6,3,stim_v01/AvoNeu.png,96,1.1,10,9,stim_v02/3.png,GoAvo,2,stim_v01/AvoNeg.png,1,9,10,0,2,2,32,None,0,,2017_Jun_12_1522,60.0032783322,cfc_SPP1665_Learning,3,24,
16,1,5,8,None,stim_v01/WinPos.png,160,2.1,11,9,stim_v02/1.png,NoGoWin,3,stim_v01/WinNeu.png,1,7,14,0,3,3,45,3,0,0.316614953751,2017_Jun_12_1522,60.0032783322,cfc_SPP1665_Learning,3,24,
16,0.5,5,8,None,stim_v01/WinPos.png,160,2.1,11,9,stim_v02/1.png,NoGoWin,3,stim_v01/WinNeu.png,1,7,14,0,4,4,49,3,0,0.349939523207,2017_Jun_12_1522,60.0032783322,cfc_SPP1665_Learning,3,24,
12,1,5,6,3,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v02/3.png,GoAvo,2,stim_v01/AvoNeg.png,1,9,10,0,5,5,28,3,1,0.466604343523,2017_Jun_12_1522,60.0032783322,cfc_SPP1665_Learning,3,24,
17,0.5,5,8,None,stim_v01/AvoNeg.png,160,1.1,11,10,stim_v02/2.png,NoGoAvo,4,stim_v01/AvoNeu.png,2,7,15,0,6,6,74,3,0,0.383287033697,2017_Jun_12_1522,60.0032783322,cfc_SPP1665_Learning,3,24,
16,0.5,5,8,None,stim_v01/WinPos.png,96,1.1,10,9,stim_v02/1.png,NoGoWin,3,stim_v01/WinNeu.png,1,7,14,0,7,7,43,None,1,,2017_Jun_12_1522,60.0032783322,cfc_SPP1665_Learning,3,24,
17,0.5,5,8,None,stim_v01/WinNeu.png,160,1.1,11,10,stim_v02/1.png,NoGoWin,3,stim_v01/WinPos.png,1,7,15,0,8,8,53,None,1,,2017_Jun_12_1522,60.0032783322,cfc_SPP1665_Learning,3,24,
16,1,5,8,None,stim_v01/AvoNeu.png,96,1.1,10,9,stim_v02/2.png,NoGoAvo,4,stim_v01/AvoNeg.png,2,7,14,0,9,9,60,None,1,,2017_Jun_12_1522,60.0032783322,cfc_SPP1665_Learning,3,24,
17,1,5,8,None,stim_v01/WinNeu.png,96,1.1,10,9,stim_v02/1.png,NoGoWin,3,stim_v01/WinPos.png,2,7,15,0,10,10,55,3,0,0.433212158386,2017_Jun_12_1522,60.0032783322,cfc_SPP1665_Learning,3,24,
13,0.5,5,6,3,stim_v01/AvoNeg.png,160,1.1,11,10,stim_v02/3.png,GoAvo,2,stim_v01/AvoNeu.png,1,9,11,0,11,11,34,None,0,,2017_Jun_12_1522,60.0032783322,cfc_SPP1665_Learning,3,24,
16,0.5,5,8,None,stim_v01/WinPos.png,160,1.1,11,10,stim_v02/1.png,NoGoWin,3,stim_v01/WinNeu.png,2,7,14,0,12,12,41,3,0,0.416603754904,2017_Jun_12_1522,60.0032783322,cfc_SPP1665_Learning,3,24,
17,1,5,8,None,stim_v01/AvoNeg.png,160,2.1,11,9,stim_v02/2.png,NoGoAvo,4,stim_v01/AvoNeu.png,2,7,15,0,13,13,77,None,1,,2017_Jun_12_1522,60.0032783322,cfc_SPP1665_Learning,3,24,
12,1,5,6,3,stim_v01/WinPos.png,96,1.1,10,9,stim_v02/4.png,GoWin,1,stim_v01/WinNeu.png,1,9,10,0,14,14,2,3,1,0.416606471606,2017_Jun_12_1522,60.0032783322,cfc_SPP1665_Learning,3,24,
13,0.5,5,6,3,stim_v01/WinNeu.png,96,2.1,10,8,stim_v02/4.png,GoWin,1,stim_v01/WinPos.png,2,9,11,0,15,15,19,3,1,0.399935885845,2017_Jun_12_1522,60.0032783322,cfc_SPP1665_Learning,3,24,
16,1,5,8,None,stim_v01/AvoNeu.png,96,1.1,10,9,stim_v02/2.png,NoGoAvo,4,stim_v01/AvoNeg.png,1,7,14,0,16,16,68,None,1,,2017_Jun_12_1522,60.0032783322,cfc_SPP1665_Learning,3,24,
16,0.5,5,8,None,stim_v01/AvoNeu.png,160,1.1,11,10,stim_v02/2.png,NoGoAvo,4,stim_v01/AvoNeg.png,2,7,14,0,17,17,61,None,1,,2017_Jun_12_1522,60.0032783322,cfc_SPP1665_Learning,3,24,
13,0.5,5,6,3,stim_v01/AvoNeg.png,160,2.1,11,9,stim_v02/3.png,GoAvo,2,stim_v01/AvoNeu.png,2,9,11,0,18,18,36,None,0,,2017_Jun_12_1522,60.0032783322,cfc_SPP1665_Learning,3,24,
16,1,5,8,None,stim_v01/AvoNeu.png,160,1.1,11,10,stim_v02/2.png,NoGoAvo,4,stim_v01/AvoNeg.png,2,7,14,0,19,19,64,None,1,,2017_Jun_12_1522,60.0032783322,cfc_SPP1665_Learning,3,24,
12,0.5,5,6,3,stim_v01/WinPos.png,96,2.1,10,8,stim_v02/4.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,20,20,3,3,1,0.549934633144,2017_Jun_12_1522,60.0032783322,cfc_SPP1665_Learning,3,24,
17,0.5,5,8,None,stim_v01/AvoNeg.png,160,1.1,11,10,stim_v02/2.png,NoGoAvo,4,stim_v01/AvoNeu.png,2,7,15,0,21,21,79,None,1,,2017_Jun_12_1522,60.0032783322,cfc_SPP1665_Learning,3,24,
12,1,5,6,3,stim_v01/WinPos.png,96,1.1,10,9,stim_v02/4.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,22,22,6,3,1,0.333270748581,2017_Jun_12_1522,60.0032783322,cfc_SPP1665_Learning,3,24,
12,1,5,6,3,stim_v01/AvoNeu.png,96,2.1,10,8,stim_v02/3.png,GoAvo,2,stim_v01/AvoNeg.png,2,9,10,0,23,23,31,None,0,,2017_Jun_12_1522,60.0032783322,cfc_SPP1665_Learning,3,24,
16,1,5,8,None,stim_v01/WinPos.png,160,2.1,11,9,stim_v02/1.png,NoGoWin,3,stim_v01/WinNeu.png,1,7,14,0,24,24,40,3,0,0.333280106108,2017_Jun_12_1522,60.0032783322,cfc_SPP1665_Learning,3,24,
16,1,5,8,None,stim_v01/WinPos.png,160,2.1,11,9,stim_v02/1.png,NoGoWin,3,stim_v01/WinNeu.png,2,7,14,0,25,25,52,None,1,,2017_Jun_12_1522,60.0032783322,cfc_SPP1665_Learning,3,24,
12,0.5,5,6,3,stim_v01/WinPos.png,96,2.1,10,8,stim_v02/4.png,GoWin,1,stim_v01/WinNeu.png,1,9,10,0,26,26,4,3,1,0.266611648431,2017_Jun_12_1522,60.0032783322,cfc_SPP1665_Learning,3,24,
17,0.5,5,8,None,stim_v01/WinNeu.png,160,1.1,11,10,stim_v02/1.png,NoGoWin,3,stim_v01/WinPos.png,1,7,15,0,27,27,59,None,1,,2017_Jun_12_1522,60.0032783322,cfc_SPP1665_Learning,3,24,
16,0.5,5,8,None,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v02/2.png,NoGoAvo,4,stim_v01/AvoNeg.png,2,7,14,0,28,28,65,None,1,,2017_Jun_12_1522,60.0032783322,cfc_SPP1665_Learning,3,24,
16,1,5,8,None,stim_v01/AvoNeu.png,96,2.1,10,8,stim_v02/2.png,NoGoAvo,4,stim_v01/AvoNeg.png,2,7,14,0,29,29,63,None,1,,2017_Jun_12_1522,60.0032783322,cfc_SPP1665_Learning,3,24,
12,1,5,6,3,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v02/3.png,GoAvo,2,stim_v01/AvoNeg.png,1,9,10,0,30,30,27,3,1,0.316617368597,2017_Jun_12_1522,60.0032783322,cfc_SPP1665_Learning,3,24,
16,0.5,5,8,None,stim_v01/AvoNeu.png,96,2.1,10,8,stim_v02/2.png,NoGoAvo,4,stim_v01/AvoNeg.png,1,7,14,0,31,31,72,None,1,,2017_Jun_12_1522,60.0032783322,cfc_SPP1665_Learning,3,24,
17,0.5,5,8,None,stim_v01/WinNeu.png,96,1.1,10,9,stim_v02/1.png,NoGoWin,3,stim_v01/WinPos.png,1,7,15,0,32,32,58,None,1,,2017_Jun_12_1522,60.0032783322,cfc_SPP1665_Learning,3,24,
17,1,5,8,None,stim_v01/AvoNeg.png,160,1.1,11,10,stim_v02/2.png,NoGoAvo,4,stim_v01/AvoNeu.png,1,7,15,0,33,33,73,None,1,,2017_Jun_12_1522,60.0032783322,cfc_SPP1665_Learning,3,24,
12,0.5,5,6,3,stim_v01/WinPos.png,96,1.1,10,9,stim_v02/4.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,34,34,12,3,1,0.433274038809,2017_Jun_12_1522,60.0032783322,cfc_SPP1665_Learning,3,24,
12,0.5,5,6,3,stim_v01/WinPos.png,96,1.1,10,9,stim_v02/4.png,GoWin,1,stim_v01/WinNeu.png,1,9,10,0,35,35,7,3,1,0.316611331482,2017_Jun_12_1522,60.0032783322,cfc_SPP1665_Learning,3,24,
13,1,5,6,3,stim_v01/WinNeu.png,96,1.1,10,9,stim_v02/4.png,GoWin,1,stim_v01/WinPos.png,2,9,11,0,36,36,18,3,1,0.299941047578,2017_Jun_12_1522,60.0032783322,cfc_SPP1665_Learning,3,24,
12,1,5,6,3,stim_v01/WinPos.png,96,2.1,10,8,stim_v02/4.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,37,37,0,3,1,0.399934074711,2017_Jun_12_1522,60.0032783322,cfc_SPP1665_Learning,3,24,
16,0.5,5,8,None,stim_v01/WinPos.png,160,2.1,11,9,stim_v02/1.png,NoGoWin,3,stim_v01/WinNeu.png,2,7,14,0,38,38,50,3,0,0.316608916637,2017_Jun_12_1522,60.0032783322,cfc_SPP1665_Learning,3,24,
13,0.5,5,6,3,stim_v01/AvoNeg.png,160,1.1,11,10,stim_v02/3.png,GoAvo,2,stim_v01/AvoNeu.png,1,9,11,0,39,39,33,None,0,,2017_Jun_12_1522,60.0032783322,cfc_SPP1665_Learning,3,24,
13,0.5,5,6,3,stim_v01/WinNeu.png,96,1.1,10,9,stim_v02/4.png,GoWin,1,stim_v01/WinPos.png,1,9,11,0,40,40,16,3,1,0.733265496292,2017_Jun_12_1522,60.0032783322,cfc_SPP1665_Learning,3,24,
12,0.5,5,6,3,stim_v01/WinPos.png,160,2.1,11,9,stim_v02/4.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,41,41,8,3,1,0.4332577386,2017_Jun_12_1522,60.0032783322,cfc_SPP1665_Learning,3,24,
13,0.5,5,6,3,stim_v01/WinNeu.png,160,1.1,11,10,stim_v02/4.png,GoWin,1,stim_v01/WinPos.png,1,9,11,0,42,42,13,3,1,0.683260983548,2017_Jun_12_1522,60.0032783322,cfc_SPP1665_Learning,3,24,
12,1,5,6,3,stim_v01/AvoNeu.png,160,1.1,11,10,stim_v02/3.png,GoAvo,2,stim_v01/AvoNeg.png,2,9,10,0,43,43,30,None,0,,2017_Jun_12_1522,60.0032783322,cfc_SPP1665_Learning,3,24,
