icFbackMarker,blineStop,circleMarker,cRespMarker,cResponse,cFback,trigStimulator,preCueStop,portStop,preCueStart,cue,cType,cueMarker,icFback,prepRespStop,icRespMarker,cFbackMarker,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,buttonBox_Response.keys,buttonBox_Response.corr,buttonBox_Response.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,2017_Jun_15_1104,60.0137129732,cfc_SPP1665_Learning,5,5,
12,0.5,5,6,3,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v06/1.png,GoAvo,2,stim_v01/AvoNeg.png,2,9,10,0,0,0,21,3,1,0.383255824343,2017_Jun_15_1104,60.0137129732,cfc_SPP1665_Learning,5,5,
16,0.5,5,8,None,stim_v01/AvoNeu.png,96,1.1,10,9,stim_v06/4.png,NoGoAvo,4,stim_v01/AvoNeg.png,1,7,14,0,1,1,65,3,0,0.633249410118,2017_Jun_15_1104,60.0137129732,cfc_SPP1665_Learning,5,5,
16,0.5,5,8,None,stim_v01/AvoNeu.png,96,2.1,10,8,stim_v06/4.png,NoGoAvo,4,stim_v01/AvoNeg.png,1,7,14,0,2,2,68,None,1,,2017_Jun_15_1104,60.0137129732,cfc_SPP1665_Learning,5,5,
13,1,5,6,3,stim_v01/WinNeu.png,96,1.1,10,9,stim_v06/2.png,GoWin,1,stim_v01/WinPos.png,1,9,11,0,3,3,18,None,0,,2017_Jun_15_1104,60.0137129732,cfc_SPP1665_Learning,5,5,
16,1,5,8,None,stim_v01/WinPos.png,96,2.1,10,8,stim_v06/3.png,NoGoWin,3,stim_v01/WinNeu.png,2,7,14,0,4,4,49,3,0,0.516582356082,2017_Jun_15_1104,60.0137129732,cfc_SPP1665_Learning,5,5,
12,1,5,6,3,stim_v01/AvoNeu.png,160,1.1,11,10,stim_v06/1.png,GoAvo,2,stim_v01/AvoNeg.png,1,9,10,0,5,5,22,3,1,0.233261363214,2017_Jun_15_1104,60.0137129732,cfc_SPP1665_Learning,5,5,
16,0.5,5,8,None,stim_v01/WinPos.png,160,2.1,11,9,stim_v06/3.png,NoGoWin,3,stim_v01/WinNeu.png,2,7,14,0,6,6,52,None,1,,2017_Jun_15_1104,60.0137129732,cfc_SPP1665_Learning,5,5,
16,0.5,5,8,None,stim_v01/WinPos.png,160,1.1,11,10,stim_v06/3.png,NoGoWin,3,stim_v01/WinNeu.png,2,7,14,0,7,7,43,None,1,,2017_Jun_15_1104,60.0137129732,cfc_SPP1665_Learning,5,5,
12,0.5,5,6,3,stim_v01/WinPos.png,160,2.1,11,9,stim_v06/2.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,8,8,4,None,0,,2017_Jun_15_1104,60.0137129732,cfc_SPP1665_Learning,5,5,
13,0.5,5,6,3,stim_v01/WinNeu.png,96,1.1,10,9,stim_v06/2.png,GoWin,1,stim_v01/WinPos.png,2,9,11,0,9,9,16,3,1,0.233273738895,2017_Jun_15_1104,60.0137129732,cfc_SPP1665_Learning,5,5,
12,1,5,6,3,stim_v01/WinPos.png,160,1.1,11,10,stim_v06/2.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,10,10,3,None,0,,2017_Jun_15_1104,60.0137129732,cfc_SPP1665_Learning,5,5,
17,0.5,5,8,None,stim_v01/WinNeu.png,160,2.1,11,9,stim_v06/3.png,NoGoWin,3,stim_v01/WinPos.png,1,7,15,0,11,11,56,None,1,,2017_Jun_15_1104,60.0137129732,cfc_SPP1665_Learning,5,5,
12,0.5,5,6,3,stim_v01/WinPos.png,160,2.1,11,9,stim_v06/2.png,GoWin,1,stim_v01/WinNeu.png,1,9,10,0,12,12,9,None,0,,2017_Jun_15_1104,60.0137129732,cfc_SPP1665_Learning,5,5,
17,0.5,5,8,None,stim_v01/AvoNeg.png,160,2.1,11,9,stim_v06/4.png,NoGoAvo,4,stim_v01/AvoNeu.png,2,7,15,0,13,13,73,None,1,,2017_Jun_15_1104,60.0137129732,cfc_SPP1665_Learning,5,5,
16,0.5,5,8,None,stim_v01/WinPos.png,96,1.1,10,9,stim_v06/3.png,NoGoWin,3,stim_v01/WinNeu.png,2,7,14,0,14,14,40,None,1,,2017_Jun_15_1104,60.0137129732,cfc_SPP1665_Learning,5,5,
17,0.5,5,8,None,stim_v01/WinNeu.png,96,2.1,10,8,stim_v06/3.png,NoGoWin,3,stim_v01/WinPos.png,2,7,15,0,15,15,59,None,1,,2017_Jun_15_1104,60.0137129732,cfc_SPP1665_Learning,5,5,
12,1,5,6,3,stim_v01/WinPos.png,96,2.1,10,8,stim_v06/2.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,16,16,0,3,1,0.249967928876,2017_Jun_15_1104,60.0137129732,cfc_SPP1665_Learning,5,5,
16,1,5,8,None,stim_v01/WinPos.png,160,1.1,11,10,stim_v06/3.png,NoGoWin,3,stim_v01/WinNeu.png,2,7,14,0,17,17,48,None,1,,2017_Jun_15_1104,60.0137129732,cfc_SPP1665_Learning,5,5,
13,1,5,6,3,stim_v01/WinNeu.png,96,2.1,10,8,stim_v06/2.png,GoWin,1,stim_v01/WinPos.png,1,9,11,0,18,18,19,3,1,0.299936401074,2017_Jun_15_1104,60.0137129732,cfc_SPP1665_Learning,5,5,
16,0.5,5,8,None,stim_v01/AvoNeu.png,160,1.1,11,10,stim_v06/4.png,NoGoAvo,4,stim_v01/AvoNeg.png,2,7,14,0,19,19,67,None,1,,2017_Jun_15_1104,60.0137129732,cfc_SPP1665_Learning,5,5,
17,0.5,5,8,None,stim_v01/WinNeu.png,160,2.1,11,9,stim_v06/3.png,NoGoWin,3,stim_v01/WinPos.png,2,7,15,0,20,20,58,None,1,,2017_Jun_15_1104,60.0137129732,cfc_SPP1665_Learning,5,5,
12,1,5,6,3,stim_v01/AvoNeu.png,96,1.1,10,9,stim_v06/1.png,GoAvo,2,stim_v01/AvoNeg.png,1,9,10,0,21,21,27,3,1,0.283260321846,2017_Jun_15_1104,60.0137129732,cfc_SPP1665_Learning,5,5,
