icFbackMarker,blineStop,circleMarker,cRespMarker,cResponse,cFback,trigStimulator,preCueStop,portStop,preCueStart,cue,cType,cueMarker,icFback,prepRespStop,icRespMarker,cFbackMarker,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,buttonBox_Response.keys,buttonBox_Response.corr,buttonBox_Response.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,2017_Jun_12_1101,60.0086219076,cfc_SPP1665_Learning,2,15,
17,1,5,8,None,stim_v01/AvoNeg.png,96,2.1,10,8,stim_v06/2.png,NoGoAvo,4,stim_v01/AvoNeu.png,1,7,15,0,0,0,74,3,0,0.300016178846,2017_Jun_12_1101,60.0086219076,cfc_SPP1665_Learning,2,15,
12,1,5,6,3,stim_v01/WinPos.png,160,2.1,11,9,stim_v06/4.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,1,1,2,3,1,0.266597805955,2017_Jun_12_1101,60.0086219076,cfc_SPP1665_Learning,2,15,
12,1,5,6,3,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v06/1.png,GoAvo,2,stim_v01/AvoNeg.png,2,9,10,0,2,2,24,3,1,0.266589656163,2017_Jun_12_1101,60.0086219076,cfc_SPP1665_Learning,2,15,
12,1,5,6,3,stim_v01/AvoNeu.png,96,1.1,10,9,stim_v06/1.png,GoAvo,2,stim_v01/AvoNeg.png,1,9,10,0,3,3,25,None,0,,2017_Jun_12_1101,60.0086219076,cfc_SPP1665_Learning,2,15,
13,0.5,5,6,3,stim_v01/WinNeu.png,96,2.1,10,8,stim_v06/4.png,GoWin,1,stim_v01/WinPos.png,2,9,11,0,4,4,19,3,1,0.266596296734,2017_Jun_12_1101,60.0086219076,cfc_SPP1665_Learning,2,15,
16,1,5,8,None,stim_v01/WinPos.png,160,1.1,11,10,stim_v06/3.png,NoGoWin,3,stim_v01/WinNeu.png,2,7,14,0,5,5,45,3,0,0.266591467228,2017_Jun_12_1101,60.0086219076,cfc_SPP1665_Learning,2,15,
16,0.5,5,8,None,stim_v01/WinPos.png,160,2.1,11,9,stim_v06/3.png,NoGoWin,3,stim_v01/WinNeu.png,1,7,14,0,6,6,46,3,0,0.616570398507,2017_Jun_12_1101,60.0086219076,cfc_SPP1665_Learning,2,15,
17,1,5,8,None,stim_v01/WinNeu.png,160,2.1,11,9,stim_v06/3.png,NoGoWin,3,stim_v01/WinPos.png,2,7,15,0,7,7,56,None,1,,2017_Jun_12_1101,60.0086219076,cfc_SPP1665_Learning,2,15,
17,1,5,8,None,stim_v01/AvoNeg.png,96,1.1,10,9,stim_v06/2.png,NoGoAvo,4,stim_v01/AvoNeu.png,1,7,15,0,8,8,73,None,1,,2017_Jun_12_1101,60.0086219076,cfc_SPP1665_Learning,2,15,
13,0.5,5,6,3,stim_v01/AvoNeg.png,160,1.1,11,10,stim_v06/1.png,GoAvo,2,stim_v01/AvoNeu.png,2,9,11,0,9,9,39,3,1,0.499911861509,2017_Jun_12_1101,60.0086219076,cfc_SPP1665_Learning,2,15,
16,0.5,5,8,None,stim_v01/AvoNeu.png,96,2.1,10,8,stim_v06/2.png,NoGoAvo,4,stim_v01/AvoNeg.png,1,7,14,0,10,10,61,3,0,0.449914397,2017_Jun_12_1101,60.0086219076,cfc_SPP1665_Learning,2,15,
17,1,5,8,None,stim_v01/WinNeu.png,160,2.1,11,9,stim_v06/3.png,NoGoWin,3,stim_v01/WinPos.png,1,7,15,0,11,11,57,3,0,0.249930575847,2017_Jun_12_1101,60.0086219076,cfc_SPP1665_Learning,2,15,
13,1,5,6,3,stim_v01/AvoNeg.png,160,1.1,11,10,stim_v06/1.png,GoAvo,2,stim_v01/AvoNeu.png,1,9,11,0,12,12,34,None,0,,2017_Jun_12_1101,60.0086219076,cfc_SPP1665_Learning,2,15,
16,1,5,8,None,stim_v01/AvoNeu.png,96,2.1,10,8,stim_v06/2.png,NoGoAvo,4,stim_v01/AvoNeg.png,1,7,14,0,13,13,65,3,0,0.333261595041,2017_Jun_12_1101,60.0086219076,cfc_SPP1665_Learning,2,15,
16,0.5,5,8,None,stim_v01/WinPos.png,96,2.1,10,8,stim_v06/3.png,NoGoWin,3,stim_v01/WinNeu.png,1,7,14,0,14,14,41,None,1,,2017_Jun_12_1101,60.0086219076,cfc_SPP1665_Learning,2,15,
16,1,5,8,None,stim_v01/WinPos.png,160,1.1,11,10,stim_v06/3.png,NoGoWin,3,stim_v01/WinNeu.png,2,7,14,0,15,15,43,3,0,0.283302464738,2017_Jun_12_1101,60.0086219076,cfc_SPP1665_Learning,2,15,
13,0.5,5,6,3,stim_v01/WinNeu.png,160,2.1,11,9,stim_v06/4.png,GoWin,1,stim_v01/WinPos.png,2,9,11,0,16,16,13,3,1,0.249957138131,2017_Jun_12_1101,60.0086219076,cfc_SPP1665_Learning,2,15,
16,1,5,8,None,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v06/2.png,NoGoAvo,4,stim_v01/AvoNeg.png,2,7,14,0,17,17,64,3,0,0.266592674604,2017_Jun_12_1101,60.0086219076,cfc_SPP1665_Learning,2,15,
16,0.5,5,8,None,stim_v01/WinPos.png,160,1.1,11,10,stim_v06/3.png,NoGoWin,3,stim_v01/WinNeu.png,1,7,14,0,18,18,48,3,0,0.583229297717,2017_Jun_12_1101,60.0086219076,cfc_SPP1665_Learning,2,15,
12,0.5,5,6,3,stim_v01/AvoNeu.png,160,1.1,11,10,stim_v06/1.png,GoAvo,2,stim_v01/AvoNeg.png,2,9,10,0,19,19,23,None,0,,2017_Jun_12_1101,60.0086219076,cfc_SPP1665_Learning,2,15,
16,1,5,8,None,stim_v01/AvoNeu.png,96,2.1,10,8,stim_v06/2.png,NoGoAvo,4,stim_v01/AvoNeg.png,2,7,14,0,20,20,69,None,1,,2017_Jun_12_1101,60.0086219076,cfc_SPP1665_Learning,2,15,
13,0.5,5,6,3,stim_v01/WinNeu.png,160,1.1,11,10,stim_v06/4.png,GoWin,1,stim_v01/WinPos.png,2,9,11,0,21,21,14,3,1,0.333263104261,2017_Jun_12_1101,60.0086219076,cfc_SPP1665_Learning,2,15,
16,1,5,8,None,stim_v01/WinPos.png,160,1.1,11,10,stim_v06/3.png,NoGoWin,3,stim_v01/WinNeu.png,1,7,14,0,22,22,51,3,0,0.833188246913,2017_Jun_12_1101,60.0086219076,cfc_SPP1665_Learning,2,15,
17,0.5,5,8,None,stim_v01/AvoNeg.png,96,2.1,10,8,stim_v06/2.png,NoGoAvo,4,stim_v01/AvoNeu.png,2,7,15,0,23,23,79,None,1,,2017_Jun_12_1101,60.0086219076,cfc_SPP1665_Learning,2,15,
16,1,5,8,None,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v06/2.png,NoGoAvo,4,stim_v01/AvoNeg.png,1,7,14,0,24,24,70,None,1,,2017_Jun_12_1101,60.0086219076,cfc_SPP1665_Learning,2,15,
16,0.5,5,8,None,stim_v01/WinPos.png,160,2.1,11,9,stim_v06/3.png,NoGoWin,3,stim_v01/WinNeu.png,2,7,14,0,25,25,52,None,1,,2017_Jun_12_1101,60.0086219076,cfc_SPP1665_Learning,2,15,
13,0.5,5,6,3,stim_v01/AvoNeg.png,160,1.1,11,10,stim_v06/1.png,GoAvo,2,stim_v01/AvoNeu.png,2,9,11,0,26,26,36,3,1,0.516577280553,2017_Jun_12_1101,60.0086219076,cfc_SPP1665_Learning,2,15,
12,1,5,6,3,stim_v01/WinPos.png,160,1.1,11,10,stim_v06/4.png,GoWin,1,stim_v01/WinNeu.png,1,9,10,0,27,27,9,3,1,0.466582834486,2017_Jun_12_1101,60.0086219076,cfc_SPP1665_Learning,2,15,
16,0.5,5,8,None,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v06/2.png,NoGoAvo,4,stim_v01/AvoNeg.png,1,7,14,0,28,28,62,3,0,0.233264854958,2017_Jun_12_1101,60.0086219076,cfc_SPP1665_Learning,2,15,
