icFbackMarker,blineStop,circleMarker,cRespMarker,cResponse,cFback,trigStimulator,preCueStop,portStop,preCueStart,cue,cType,cueMarker,icFback,prepRespStop,icRespMarker,cFbackMarker,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,buttonBox_Response.keys,buttonBox_Response.corr,buttonBox_Response.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,2017_Mrz_29_1004,60.0052344641,cfc_SPP1665_Learning,2,17,
16,0.5,5,8,None,stim_v01/AvoNeu.png,96,2.1,10,8,stim_v01/3.png,NoGoAvo,4,stim_v01/AvoNeg.png,2,7,14,0,0,0,70,3,0,0.433299154318,2017_Mrz_29_1004,60.0052344641,cfc_SPP1665_Learning,2,17,
17,1,5,8,None,stim_v01/AvoNeg.png,96,2.1,10,8,stim_v01/3.png,NoGoAvo,4,stim_v01/AvoNeu.png,1,7,15,0,1,1,73,3,0,0.5665713538,2017_Mrz_29_1004,60.0052344641,cfc_SPP1665_Learning,2,17,
16,1,5,8,None,stim_v01/WinPos.png,96,2.1,10,8,stim_v01/2.png,NoGoWin,3,stim_v01/WinNeu.png,1,7,14,0,2,2,44,3,0,0.433251764516,2017_Mrz_29_1004,60.0052344641,cfc_SPP1665_Learning,2,17,
16,0.5,5,8,None,stim_v01/AvoNeu.png,160,1.1,11,10,stim_v01/3.png,NoGoAvo,4,stim_v01/AvoNeg.png,2,7,14,0,3,3,63,None,1,,2017_Mrz_29_1004,60.0052344641,cfc_SPP1665_Learning,2,17,
17,0.5,5,8,None,stim_v01/AvoNeg.png,96,2.1,10,8,stim_v01/3.png,NoGoAvo,4,stim_v01/AvoNeu.png,2,7,15,0,4,4,77,None,1,,2017_Mrz_29_1004,60.0052344641,cfc_SPP1665_Learning,2,17,
12,1,5,6,3,stim_v01/AvoNeu.png,96,1.1,10,9,stim_v01/1.png,GoAvo,2,stim_v01/AvoNeg.png,2,9,10,0,5,5,24,3,1,0.383280273859,2017_Mrz_29_1004,60.0052344641,cfc_SPP1665_Learning,2,17,
16,1,5,8,None,stim_v01/WinPos.png,96,2.1,10,8,stim_v01/2.png,NoGoWin,3,stim_v01/WinNeu.png,1,7,14,0,6,6,45,3,0,0.483250421301,2017_Mrz_29_1004,60.0052344641,cfc_SPP1665_Learning,2,17,
13,1,5,6,3,stim_v01/WinNeu.png,96,1.1,10,9,stim_v01/4.png,GoWin,1,stim_v01/WinPos.png,2,9,11,0,7,7,19,3,1,0.349910608343,2017_Mrz_29_1004,60.0052344641,cfc_SPP1665_Learning,2,17,
12,0.5,5,6,3,stim_v01/WinPos.png,160,2.1,11,9,stim_v01/4.png,GoWin,1,stim_v01/WinNeu.png,1,9,10,0,8,8,2,3,1,0.449912147757,2017_Mrz_29_1004,60.0052344641,cfc_SPP1665_Learning,2,17,
16,1,5,8,None,stim_v01/AvoNeu.png,96,2.1,10,8,stim_v01/3.png,NoGoAvo,4,stim_v01/AvoNeg.png,1,7,14,0,9,9,62,None,1,,2017_Mrz_29_1004,60.0052344641,cfc_SPP1665_Learning,2,17,
12,1,5,6,3,stim_v01/AvoNeu.png,160,1.1,11,10,stim_v01/1.png,GoAvo,2,stim_v01/AvoNeg.png,2,9,10,0,10,10,29,3,1,0.36659845956,2017_Mrz_29_1004,60.0052344641,cfc_SPP1665_Learning,2,17,
12,0.5,5,6,3,stim_v01/WinPos.png,96,1.1,10,9,stim_v01/4.png,GoWin,1,stim_v01/WinNeu.png,1,9,10,0,11,11,10,3,1,0.366592422642,2017_Mrz_29_1004,60.0052344641,cfc_SPP1665_Learning,2,17,
16,1,5,8,None,stim_v01/WinPos.png,160,2.1,11,9,stim_v01/2.png,NoGoWin,3,stim_v01/WinNeu.png,1,7,14,0,12,12,42,None,1,,2017_Mrz_29_1004,60.0052344641,cfc_SPP1665_Learning,2,17,
12,1,5,6,3,stim_v01/WinPos.png,160,1.1,11,10,stim_v01/4.png,GoWin,1,stim_v01/WinNeu.png,1,9,10,0,13,13,12,3,1,0.349929322788,2017_Mrz_29_1004,60.0052344641,cfc_SPP1665_Learning,2,17,
16,0.5,5,8,None,stim_v01/WinPos.png,160,2.1,11,9,stim_v01/2.png,NoGoWin,3,stim_v01/WinNeu.png,2,7,14,0,14,14,40,None,1,,2017_Mrz_29_1004,60.0052344641,cfc_SPP1665_Learning,2,17,
