icFbackMarker,blineStop,circleMarker,cRespMarker,cResponse,cFback,trigStimulator,preCueStop,portStop,preCueStart,cue,cType,cueMarker,icFback,prepRespStop,icRespMarker,cFbackMarker,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,buttonBox_Response.keys,buttonBox_Response.corr,buttonBox_Response.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,2017_Mrz_23_1353,60.0029522942,cfc_SPP1665_Learning,5,10,
13,1,5,6,3,stim_v01/AvoNeg.png,96,1.1,10,9,stim_v03/1.png,GoAvo,2,stim_v01/AvoNeu.png,2,9,11,0,0,0,36,None,0,,2017_Mrz_23_1353,60.0029522942,cfc_SPP1665_Learning,5,10,
16,1,5,8,None,stim_v01/WinPos.png,96,2.1,10,8,stim_v03/4.png,NoGoWin,3,stim_v01/WinNeu.png,2,7,14,0,1,1,49,3,0,0.416639373879,2017_Mrz_23_1353,60.0029522942,cfc_SPP1665_Learning,5,10,
12,0.5,5,6,3,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v03/1.png,GoAvo,2,stim_v01/AvoNeg.png,2,9,10,0,2,2,23,3,1,0.283269858106,2017_Mrz_23_1353,60.0029522942,cfc_SPP1665_Learning,5,10,
12,0.5,5,6,3,stim_v01/AvoNeu.png,96,2.1,10,8,stim_v03/1.png,GoAvo,2,stim_v01/AvoNeg.png,2,9,10,0,3,3,20,None,0,,2017_Mrz_23_1353,60.0029522942,cfc_SPP1665_Learning,5,10,
13,1,5,6,3,stim_v01/WinNeu.png,160,2.1,11,9,stim_v03/2.png,GoWin,1,stim_v01/WinPos.png,2,9,11,0,4,4,18,3,1,0.316644837467,2017_Mrz_23_1353,60.0029522942,cfc_SPP1665_Learning,5,10,
16,1,5,8,None,stim_v01/WinPos.png,96,2.1,10,8,stim_v03/4.png,NoGoWin,3,stim_v01/WinNeu.png,1,7,14,0,5,5,48,3,0,0.499894803282,2017_Mrz_23_1353,60.0029522942,cfc_SPP1665_Learning,5,10,
16,0.5,5,8,None,stim_v01/WinPos.png,96,2.1,10,8,stim_v03/4.png,NoGoWin,3,stim_v01/WinNeu.png,2,7,14,0,6,6,51,None,1,,2017_Mrz_23_1353,60.0029522942,cfc_SPP1665_Learning,5,10,
16,0.5,5,8,None,stim_v01/WinPos.png,96,1.1,10,9,stim_v03/4.png,NoGoWin,3,stim_v01/WinNeu.png,2,7,14,0,7,7,42,3,0,0.233313944134,2017_Mrz_23_1353,60.0029522942,cfc_SPP1665_Learning,5,10,
12,0.5,5,6,3,stim_v01/WinPos.png,160,1.1,11,10,stim_v03/2.png,GoWin,1,stim_v01/WinNeu.png,1,9,10,0,8,8,6,3,1,0.416600434491,2017_Mrz_23_1353,60.0029522942,cfc_SPP1665_Learning,5,10,
16,0.5,5,8,None,stim_v01/AvoNeu.png,160,1.1,11,10,stim_v03/3.png,NoGoAvo,4,stim_v01/AvoNeg.png,1,7,14,0,9,9,69,3,0,0.299932897474,2017_Mrz_23_1353,60.0029522942,cfc_SPP1665_Learning,5,10,
12,1,5,6,3,stim_v01/WinPos.png,96,2.1,10,8,stim_v03/2.png,GoWin,1,stim_v01/WinNeu.png,1,9,10,0,10,10,3,3,1,0.316569373538,2017_Mrz_23_1353,60.0029522942,cfc_SPP1665_Learning,5,10,
13,1,5,6,3,stim_v01/AvoNeg.png,160,2.1,11,9,stim_v03/1.png,GoAvo,2,stim_v01/AvoNeu.png,2,9,11,0,11,11,39,3,1,0.299941047578,2017_Mrz_23_1353,60.0029522942,cfc_SPP1665_Learning,5,10,
12,0.5,5,6,3,stim_v01/WinPos.png,160,2.1,11,9,stim_v03/2.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,12,12,4,None,0,,2017_Mrz_23_1353,60.0029522942,cfc_SPP1665_Learning,5,10,
13,1,5,6,3,stim_v01/WinNeu.png,96,2.1,10,8,stim_v03/2.png,GoWin,1,stim_v01/WinPos.png,1,9,11,0,13,13,19,3,1,0.383290655966,2017_Mrz_23_1353,60.0029522942,cfc_SPP1665_Learning,5,10,
16,1,5,8,None,stim_v01/WinPos.png,160,1.1,11,10,stim_v03/4.png,NoGoWin,3,stim_v01/WinNeu.png,1,7,14,0,14,14,50,None,1,,2017_Mrz_23_1353,60.0029522942,cfc_SPP1665_Learning,5,10,
12,0.5,5,6,3,stim_v01/AvoNeu.png,160,1.1,11,10,stim_v03/1.png,GoAvo,2,stim_v01/AvoNeg.png,1,9,10,0,15,15,24,3,1,0.283276800788,2017_Mrz_23_1353,60.0029522942,cfc_SPP1665_Learning,5,10,
12,1,5,6,3,stim_v01/WinPos.png,96,1.1,10,9,stim_v03/2.png,GoWin,1,stim_v01/WinNeu.png,1,9,10,0,16,16,0,3,1,0.333271654148,2017_Mrz_23_1353,60.0029522942,cfc_SPP1665_Learning,5,10,
16,0.5,5,8,None,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v03/3.png,NoGoAvo,4,stim_v01/AvoNeg.png,2,7,14,0,17,17,62,3,0,0.283259293156,2017_Mrz_23_1353,60.0029522942,cfc_SPP1665_Learning,5,10,
16,0.5,5,8,None,stim_v01/WinPos.png,160,1.1,11,10,stim_v03/4.png,NoGoWin,3,stim_v01/WinNeu.png,1,7,14,0,18,18,43,None,1,,2017_Mrz_23_1353,60.0029522942,cfc_SPP1665_Learning,5,10,
13,0.5,5,6,3,stim_v01/AvoNeg.png,96,1.1,10,9,stim_v03/1.png,GoAvo,2,stim_v01/AvoNeu.png,1,9,11,0,19,19,37,3,1,0.316615557463,2017_Mrz_23_1353,60.0029522942,cfc_SPP1665_Learning,5,10,
12,0.5,5,6,3,stim_v01/AvoNeu.png,96,2.1,10,8,stim_v03/1.png,GoAvo,2,stim_v01/AvoNeg.png,1,9,10,0,20,20,21,3,1,0.583260108167,2017_Mrz_23_1353,60.0029522942,cfc_SPP1665_Learning,5,10,
12,0.5,5,6,3,stim_v01/WinPos.png,160,1.1,11,10,stim_v03/2.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,21,21,12,None,0,,2017_Mrz_23_1353,60.0029522942,cfc_SPP1665_Learning,5,10,
12,1,5,6,3,stim_v01/AvoNeu.png,160,1.1,11,10,stim_v03/1.png,GoAvo,2,stim_v01/AvoNeg.png,2,9,10,0,22,22,30,None,0,,2017_Mrz_23_1353,60.0029522942,cfc_SPP1665_Learning,5,10,
13,0.5,5,6,3,stim_v01/WinNeu.png,96,2.1,10,8,stim_v03/2.png,GoWin,1,stim_v01/WinPos.png,1,9,11,0,23,23,15,3,1,0.199980922719,2017_Mrz_23_1353,60.0029522942,cfc_SPP1665_Learning,5,10,
12,1,5,6,3,stim_v01/AvoNeu.png,96,2.1,10,8,stim_v03/1.png,GoAvo,2,stim_v01/AvoNeg.png,1,9,10,0,24,24,29,3,1,0.249939251537,2017_Mrz_23_1353,60.0029522942,cfc_SPP1665_Learning,5,10,
13,1,5,6,3,stim_v01/AvoNeg.png,96,2.1,10,8,stim_v03/1.png,GoAvo,2,stim_v01/AvoNeu.png,1,9,11,0,25,25,38,None,0,,2017_Mrz_23_1353,60.0029522942,cfc_SPP1665_Learning,5,10,
