icFbackMarker,blineStop,circleMarker,cRespMarker,cResponse,cFback,trigStimulator,preCueStop,portStop,preCueStart,cue,cType,cueMarker,icFback,prepRespStop,icRespMarker,cFbackMarker,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,buttonBox_Response.keys,buttonBox_Response.corr,buttonBox_Response.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,2017_Feb_09_1257,60.0257829092,cfc_SPP1665_Learning,2,4,
12,0.5,5,6,3,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v05/4.png,GoAvo,2,stim_v01/AvoNeg.png,1,9,10,0,0,0,20,None,0,,2017_Feb_09_1257,60.0257829092,cfc_SPP1665_Learning,2,4,
16,1,5,8,None,stim_v01/AvoNeu.png,160,1.1,11,10,stim_v05/1.png,NoGoAvo,4,stim_v01/AvoNeg.png,2,7,14,0,1,1,70,3,0,0.466633805416,2017_Feb_09_1257,60.0257829092,cfc_SPP1665_Learning,2,4,
12,0.5,5,6,3,stim_v01/WinPos.png,96,1.1,10,9,stim_v05/2.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,2,2,4,3,1,0.366593327517,2017_Feb_09_1257,60.0257829092,cfc_SPP1665_Learning,2,4,
17,1,5,8,None,stim_v01/WinNeu.png,160,2.1,11,9,stim_v05/3.png,NoGoWin,3,stim_v01/WinPos.png,1,7,15,0,3,3,58,3,0,0.333265920477,2017_Feb_09_1257,60.0257829092,cfc_SPP1665_Learning,2,4,
12,0.5,5,6,3,stim_v01/WinPos.png,160,2.1,11,9,stim_v05/2.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,4,4,8,3,1,0.23326649399,2017_Feb_09_1257,60.0257829092,cfc_SPP1665_Learning,2,4,
16,1,5,8,None,stim_v01/WinPos.png,96,1.1,10,9,stim_v05/3.png,NoGoWin,3,stim_v01/WinNeu.png,2,7,14,0,5,5,44,3,0,0.233287321544,2017_Feb_09_1257,60.0257829092,cfc_SPP1665_Learning,2,4,
16,0.5,5,8,None,stim_v01/WinPos.png,96,2.1,10,8,stim_v05/3.png,NoGoWin,3,stim_v01/WinNeu.png,2,7,14,0,6,6,43,3,0,0.316595123515,2017_Feb_09_1257,60.0257829092,cfc_SPP1665_Learning,2,4,
16,1,5,8,None,stim_v01/AvoNeu.png,96,2.1,10,8,stim_v05/1.png,NoGoAvo,4,stim_v01/AvoNeg.png,1,7,14,0,7,7,65,None,1,,2017_Feb_09_1257,60.0257829092,cfc_SPP1665_Learning,2,4,
16,0.5,5,8,None,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v05/1.png,NoGoAvo,4,stim_v01/AvoNeg.png,1,7,14,0,8,8,67,None,1,,2017_Feb_09_1257,60.0257829092,cfc_SPP1665_Learning,2,4,
12,1,5,6,3,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v05/4.png,GoAvo,2,stim_v01/AvoNeg.png,2,9,10,0,9,9,28,None,0,,2017_Feb_09_1257,60.0257829092,cfc_SPP1665_Learning,2,4,
12,0.5,5,6,3,stim_v01/AvoNeu.png,160,1.1,11,10,stim_v05/4.png,GoAvo,2,stim_v01/AvoNeg.png,2,9,10,0,10,10,30,None,0,,2017_Feb_09_1257,60.0257829092,cfc_SPP1665_Learning,2,4,
12,0.5,5,6,3,stim_v01/AvoNeu.png,96,2.1,10,8,stim_v05/4.png,GoAvo,2,stim_v01/AvoNeg.png,1,9,10,0,11,11,29,None,0,,2017_Feb_09_1257,60.0257829092,cfc_SPP1665_Learning,2,4,
12,1,5,6,3,stim_v01/AvoNeu.png,96,2.1,10,8,stim_v05/4.png,GoAvo,2,stim_v01/AvoNeg.png,2,9,10,0,12,12,31,None,0,,2017_Feb_09_1257,60.0257829092,cfc_SPP1665_Learning,2,4,
16,0.5,5,8,None,stim_v01/AvoNeu.png,96,2.1,10,8,stim_v05/1.png,NoGoAvo,4,stim_v01/AvoNeg.png,1,7,14,0,13,13,63,None,1,,2017_Feb_09_1257,60.0257829092,cfc_SPP1665_Learning,2,4,
12,0.5,5,6,3,stim_v01/WinPos.png,160,1.1,11,10,stim_v05/2.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,14,14,11,3,1,0.266600239849,2017_Feb_09_1257,60.0257829092,cfc_SPP1665_Learning,2,4,
