icFbackMarker,blineStop,circleMarker,cRespMarker,cResponse,cFback,trigStimulator,preCueStop,portStop,preCueStart,cue,cType,cueMarker,icFback,prepRespStop,icRespMarker,cFbackMarker,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,buttonBox_Response.keys,buttonBox_Response.corr,buttonBox_Response.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,2017_Jun_08_1403,60.0037674059,cfc_SPP1665_Learning,2,3,
16,1,5,8,None,stim_v01/AvoNeu.png,96,1.1,10,9,stim_v04/3.png,NoGoAvo,4,stim_v01/AvoNeg.png,2,7,14,0,0,0,66,None,1,,2017_Jun_08_1403,60.0037674059,cfc_SPP1665_Learning,2,3,
13,0.5,5,6,3,stim_v01/AvoNeg.png,96,2.1,10,8,stim_v04/1.png,GoAvo,2,stim_v01/AvoNeu.png,1,9,11,0,1,1,36,None,0,,2017_Jun_08_1403,60.0037674059,cfc_SPP1665_Learning,2,3,
16,1,5,8,None,stim_v01/WinPos.png,96,2.1,10,8,stim_v04/2.png,NoGoWin,3,stim_v01/WinNeu.png,1,7,14,0,2,2,50,None,1,,2017_Jun_08_1403,60.0037674059,cfc_SPP1665_Learning,2,3,
12,0.5,5,6,3,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v04/1.png,GoAvo,2,stim_v01/AvoNeg.png,1,9,10,0,3,3,31,None,0,,2017_Jun_08_1403,60.0037674059,cfc_SPP1665_Learning,2,3,
16,0.5,5,8,None,stim_v01/WinPos.png,96,1.1,10,9,stim_v04/2.png,NoGoWin,3,stim_v01/WinNeu.png,1,7,14,0,4,4,43,None,1,,2017_Jun_08_1403,60.0037674059,cfc_SPP1665_Learning,2,3,
12,1,5,6,3,stim_v01/WinPos.png,96,1.1,10,9,stim_v04/4.png,GoWin,1,stim_v01/WinNeu.png,1,9,10,0,5,5,11,None,0,,2017_Jun_08_1403,60.0037674059,cfc_SPP1665_Learning,2,3,
12,1,5,6,3,stim_v01/WinPos.png,160,2.1,11,9,stim_v04/4.png,GoWin,1,stim_v01/WinNeu.png,1,9,10,0,6,6,1,3,1,0.233321218824,2017_Jun_08_1403,60.0037674059,cfc_SPP1665_Learning,2,3,
16,0.5,5,8,None,stim_v01/AvoNeu.png,96,2.1,10,8,stim_v04/3.png,NoGoAvo,4,stim_v01/AvoNeg.png,2,7,14,0,7,7,69,None,1,,2017_Jun_08_1403,60.0037674059,cfc_SPP1665_Learning,2,3,
12,1,5,6,3,stim_v01/WinPos.png,96,1.1,10,9,stim_v04/4.png,GoWin,1,stim_v01/WinNeu.png,1,9,10,0,8,8,0,3,1,0.299944579139,2017_Jun_08_1403,60.0037674059,cfc_SPP1665_Learning,2,3,
17,1,5,8,None,stim_v01/WinNeu.png,96,2.1,10,8,stim_v04/2.png,NoGoWin,3,stim_v01/WinPos.png,2,7,15,0,9,9,53,None,1,,2017_Jun_08_1403,60.0037674059,cfc_SPP1665_Learning,2,3,
17,0.5,5,8,None,stim_v01/AvoNeg.png,96,1.1,10,9,stim_v04/3.png,NoGoAvo,4,stim_v01/AvoNeu.png,2,7,15,0,10,10,76,None,1,,2017_Jun_08_1403,60.0037674059,cfc_SPP1665_Learning,2,3,
12,1,5,6,3,stim_v01/WinPos.png,96,2.1,10,8,stim_v04/4.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,11,11,12,3,1,0.283269118386,2017_Jun_08_1403,60.0037674059,cfc_SPP1665_Learning,2,3,
