icFbackMarker,blineStop,circleMarker,cRespMarker,cResponse,cFback,trigStimulator,preCueStop,portStop,preCueStart,cue,cType,cueMarker,icFback,prepRespStop,icRespMarker,cFbackMarker,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,buttonBox_Response.keys,buttonBox_Response.corr,buttonBox_Response.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,2017_Mai_12_1646,59.9958710686,cfc_SPP1665_Learning,5,12,
13,0.5,5,6,3,stim_v01/WinNeu.png,96,2.1,10,8,stim_v04/4.png,GoWin,1,stim_v01/WinPos.png,2,9,11,0,0,0,15,3,1,0.383281446481,2017_Mai_12_1646,59.9958710686,cfc_SPP1665_Learning,5,12,
12,0.5,5,6,3,stim_v01/WinPos.png,96,1.1,10,9,stim_v04/4.png,GoWin,1,stim_v01/WinNeu.png,1,9,10,0,1,1,10,None,0,,2017_Mai_12_1646,59.9958710686,cfc_SPP1665_Learning,5,12,
12,0.5,5,6,3,stim_v01/AvoNeu.png,160,1.1,11,10,stim_v04/2.png,GoAvo,2,stim_v01/AvoNeg.png,2,9,10,0,2,2,25,3,1,0.283266897637,2017_Mai_12_1646,59.9958710686,cfc_SPP1665_Learning,5,12,
16,1,5,8,None,stim_v01/AvoNeu.png,96,2.1,10,8,stim_v04/3.png,NoGoAvo,4,stim_v01/AvoNeg.png,1,7,14,0,3,3,66,3,0,0.349924448638,2017_Mai_12_1646,59.9958710686,cfc_SPP1665_Learning,5,12,
12,1,5,6,3,stim_v01/AvoNeu.png,96,1.1,10,9,stim_v04/2.png,GoAvo,2,stim_v01/AvoNeg.png,1,9,10,0,4,4,20,3,1,0.316593409313,2017_Mai_12_1646,59.9958710686,cfc_SPP1665_Learning,5,12,
16,1,5,8,None,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v04/3.png,NoGoAvo,4,stim_v01/AvoNeg.png,1,7,14,0,5,5,67,3,0,0.366612455622,2017_Mai_12_1646,59.9958710686,cfc_SPP1665_Learning,5,12,
17,1,5,8,None,stim_v01/WinNeu.png,160,2.1,11,9,stim_v04/1.png,NoGoWin,3,stim_v01/WinPos.png,2,7,15,0,6,6,57,3,0,0.31659310747,2017_Mai_12_1646,59.9958710686,cfc_SPP1665_Learning,5,12,
16,1,5,8,None,stim_v01/AvoNeu.png,96,2.1,10,8,stim_v04/3.png,NoGoAvo,4,stim_v01/AvoNeg.png,2,7,14,0,7,7,62,None,1,,2017_Mai_12_1646,59.9958710686,cfc_SPP1665_Learning,5,12,
17,0.5,5,8,None,stim_v01/WinNeu.png,160,1.1,11,10,stim_v04/1.png,NoGoWin,3,stim_v01/WinPos.png,2,7,15,0,8,8,59,3,0,0.416583508855,2017_Mai_12_1646,59.9958710686,cfc_SPP1665_Learning,5,12,
16,1,5,8,None,stim_v01/AvoNeu.png,160,1.1,11,10,stim_v04/3.png,NoGoAvo,4,stim_v01/AvoNeg.png,2,7,14,0,9,9,72,None,1,,2017_Mai_12_1646,59.9958710686,cfc_SPP1665_Learning,5,12,
17,0.5,5,8,None,stim_v01/AvoNeg.png,96,1.1,10,9,stim_v04/3.png,NoGoAvo,4,stim_v01/AvoNeu.png,1,7,15,0,10,10,73,None,1,,2017_Mai_12_1646,59.9958710686,cfc_SPP1665_Learning,5,12,
16,0.5,5,8,None,stim_v01/WinPos.png,160,1.1,11,10,stim_v04/1.png,NoGoWin,3,stim_v01/WinNeu.png,1,7,14,0,11,11,47,3,0,0.299955206464,2017_Mai_12_1646,59.9958710686,cfc_SPP1665_Learning,5,12,
16,1,5,8,None,stim_v01/AvoNeu.png,96,1.1,10,9,stim_v04/3.png,NoGoAvo,4,stim_v01/AvoNeg.png,2,7,14,0,12,12,70,None,1,,2017_Mai_12_1646,59.9958710686,cfc_SPP1665_Learning,5,12,
12,1,5,6,3,stim_v01/AvoNeu.png,160,1.1,11,10,stim_v04/2.png,GoAvo,2,stim_v01/AvoNeg.png,2,9,10,0,13,13,22,3,1,0.39992327145,2017_Mai_12_1646,59.9958710686,cfc_SPP1665_Learning,5,12,
16,1,5,8,None,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v04/3.png,NoGoAvo,4,stim_v01/AvoNeg.png,2,7,14,0,14,14,63,None,1,,2017_Mai_12_1646,59.9958710686,cfc_SPP1665_Learning,5,12,
17,0.5,5,8,None,stim_v01/AvoNeg.png,160,1.1,11,10,stim_v04/3.png,NoGoAvo,4,stim_v01/AvoNeu.png,2,7,15,0,15,15,77,3,0,0.333263305703,2017_Mai_12_1646,59.9958710686,cfc_SPP1665_Learning,5,12,
16,1,5,8,None,stim_v01/AvoNeu.png,96,2.1,10,8,stim_v04/3.png,NoGoAvo,4,stim_v01/AvoNeg.png,2,7,14,0,16,16,65,None,1,,2017_Mai_12_1646,59.9958710686,cfc_SPP1665_Learning,5,12,
17,0.5,5,8,None,stim_v01/WinNeu.png,96,1.1,10,9,stim_v04/1.png,NoGoWin,3,stim_v01/WinPos.png,1,7,15,0,17,17,54,3,0,0.41658773466,2017_Mai_12_1646,59.9958710686,cfc_SPP1665_Learning,5,12,
12,0.5,5,6,3,stim_v01/WinPos.png,96,2.1,10,8,stim_v04/4.png,GoWin,1,stim_v01/WinNeu.png,1,9,10,0,18,18,12,None,0,,2017_Mai_12_1646,59.9958710686,cfc_SPP1665_Learning,5,12,
13,1,5,6,3,stim_v01/AvoNeg.png,96,2.1,10,8,stim_v04/2.png,GoAvo,2,stim_v01/AvoNeu.png,1,9,11,0,19,19,38,3,1,0.316610010691,2017_Mai_12_1646,59.9958710686,cfc_SPP1665_Learning,5,12,
17,0.5,5,8,None,stim_v01/WinNeu.png,96,2.1,10,8,stim_v04/1.png,NoGoWin,3,stim_v01/WinPos.png,1,7,15,0,20,20,58,3,0,0.266597906777,2017_Mai_12_1646,59.9958710686,cfc_SPP1665_Learning,5,12,
12,0.5,5,6,3,stim_v01/WinPos.png,160,1.1,11,10,stim_v04/4.png,GoWin,1,stim_v01/WinNeu.png,1,9,10,0,21,21,5,None,0,,2017_Mai_12_1646,59.9958710686,cfc_SPP1665_Learning,5,12,
16,1,5,8,None,stim_v01/WinPos.png,96,1.1,10,9,stim_v04/1.png,NoGoWin,3,stim_v01/WinNeu.png,1,7,14,0,22,22,48,3,0,0.449880439895,2017_Mai_12_1646,59.9958710686,cfc_SPP1665_Learning,5,12,
12,0.5,5,6,3,stim_v01/AvoNeu.png,96,2.1,10,8,stim_v04/2.png,GoAvo,2,stim_v01/AvoNeg.png,1,9,10,0,23,23,24,3,1,0.399882824456,2017_Mai_12_1646,59.9958710686,cfc_SPP1665_Learning,5,12,
12,0.5,5,6,3,stim_v01/AvoNeu.png,96,1.1,10,9,stim_v04/2.png,GoAvo,2,stim_v01/AvoNeg.png,1,9,10,0,24,24,21,None,0,,2017_Mai_12_1646,59.9958710686,cfc_SPP1665_Learning,5,12,
12,1,5,6,3,stim_v01/WinPos.png,96,2.1,10,8,stim_v04/4.png,GoWin,1,stim_v01/WinNeu.png,1,9,10,0,25,25,4,None,0,,2017_Mai_12_1646,59.9958710686,cfc_SPP1665_Learning,5,12,
16,1,5,8,None,stim_v01/WinPos.png,96,2.1,10,8,stim_v04/1.png,NoGoWin,3,stim_v01/WinNeu.png,1,7,14,0,26,26,43,3,0,0.316599748021,2017_Mai_12_1646,59.9958710686,cfc_SPP1665_Learning,5,12,
16,1,5,8,None,stim_v01/WinPos.png,96,1.1,10,9,stim_v04/1.png,NoGoWin,3,stim_v01/WinNeu.png,1,7,14,0,27,27,45,None,1,,2017_Mai_12_1646,59.9958710686,cfc_SPP1665_Learning,5,12,
12,1,5,6,3,stim_v01/WinPos.png,96,1.1,10,9,stim_v04/4.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,28,28,9,3,1,0.316595220373,2017_Mai_12_1646,59.9958710686,cfc_SPP1665_Learning,5,12,
13,1,5,6,3,stim_v01/WinNeu.png,96,1.1,10,9,stim_v04/4.png,GoWin,1,stim_v01/WinPos.png,1,9,11,0,29,29,14,None,0,,2017_Mai_12_1646,59.9958710686,cfc_SPP1665_Learning,5,12,
12,0.5,5,6,3,stim_v01/WinPos.png,96,2.1,10,8,stim_v04/4.png,GoWin,1,stim_v01/WinNeu.png,1,9,10,0,30,30,1,3,1,0.349947388724,2017_Mai_12_1646,59.9958710686,cfc_SPP1665_Learning,5,12,
12,0.5,5,6,3,stim_v01/AvoNeu.png,96,1.1,10,9,stim_v04/2.png,GoAvo,2,stim_v01/AvoNeg.png,1,9,10,0,31,31,26,3,1,0.349911469379,2017_Mai_12_1646,59.9958710686,cfc_SPP1665_Learning,5,12,
17,0.5,5,8,None,stim_v01/WinNeu.png,160,2.1,11,9,stim_v04/1.png,NoGoWin,3,stim_v01/WinPos.png,2,7,15,0,32,32,55,None,1,,2017_Mai_12_1646,59.9958710686,cfc_SPP1665_Learning,5,12,
16,0.5,5,8,None,stim_v01/WinPos.png,96,2.1,10,8,stim_v04/1.png,NoGoWin,3,stim_v01/WinNeu.png,1,7,14,0,33,33,50,None,1,,2017_Mai_12_1646,59.9958710686,cfc_SPP1665_Learning,5,12,
16,0.5,5,8,None,stim_v01/WinPos.png,160,2.1,11,9,stim_v04/1.png,NoGoWin,3,stim_v01/WinNeu.png,2,7,14,0,34,34,46,None,1,,2017_Mai_12_1646,59.9958710686,cfc_SPP1665_Learning,5,12,
16,1,5,8,None,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v04/3.png,NoGoAvo,4,stim_v01/AvoNeg.png,2,7,14,0,35,35,64,None,1,,2017_Mai_12_1646,59.9958710686,cfc_SPP1665_Learning,5,12,
16,1,5,8,None,stim_v01/WinPos.png,160,1.1,11,10,stim_v04/1.png,NoGoWin,3,stim_v01/WinNeu.png,1,7,14,0,36,36,41,None,1,,2017_Mai_12_1646,59.9958710686,cfc_SPP1665_Learning,5,12,
16,0.5,5,8,None,stim_v01/AvoNeu.png,160,1.1,11,10,stim_v04/3.png,NoGoAvo,4,stim_v01/AvoNeg.png,2,7,14,0,37,37,60,None,1,,2017_Mai_12_1646,59.9958710686,cfc_SPP1665_Learning,5,12,
13,1,5,6,3,stim_v01/AvoNeg.png,96,2.1,10,8,stim_v04/2.png,GoAvo,2,stim_v01/AvoNeu.png,1,9,11,0,38,38,35,3,1,0.36659736346,2017_Mai_12_1646,59.9958710686,cfc_SPP1665_Learning,5,12,
17,0.5,5,8,None,stim_v01/WinNeu.png,96,2.1,10,8,stim_v04/1.png,NoGoWin,3,stim_v01/WinPos.png,1,7,15,0,39,39,53,None,1,,2017_Mai_12_1646,59.9958710686,cfc_SPP1665_Learning,5,12,
12,1,5,6,3,stim_v01/WinPos.png,160,1.1,11,10,stim_v04/4.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,40,40,2,3,1,0.349952821902,2017_Mai_12_1646,59.9958710686,cfc_SPP1665_Learning,5,12,
13,1,5,6,3,stim_v01/AvoNeg.png,96,1.1,10,9,stim_v04/2.png,GoAvo,2,stim_v01/AvoNeu.png,1,9,11,0,41,41,37,3,1,0.283262671832,2017_Mai_12_1646,59.9958710686,cfc_SPP1665_Learning,5,12,
