icFbackMarker,blineStop,circleMarker,cRespMarker,cResponse,cFback,trigStimulator,preCueStop,portStop,preCueStart,cue,cType,cueMarker,icFback,prepRespStop,icRespMarker,cFbackMarker,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,buttonBox_Response.keys,buttonBox_Response.corr,buttonBox_Response.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,2017_Jun_15_1436,60.0036042889,cfc_SPP1665_Learning,5,13,
16,0.5,5,8,None,stim_v01/WinPos.png,160,1.1,11,10,stim_v06/1.png,NoGoWin,3,stim_v01/WinNeu.png,1,7,14,0,0,0,43,None,1,,2017_Jun_15_1436,60.0036042889,cfc_SPP1665_Learning,5,13,
12,1,5,6,3,stim_v01/WinPos.png,96,1.1,10,9,stim_v06/2.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,1,1,5,3,1,0.283344084175,2017_Jun_15_1436,60.0036042889,cfc_SPP1665_Learning,5,13,
12,0.5,5,6,3,stim_v01/WinPos.png,96,2.1,10,8,stim_v06/2.png,GoWin,1,stim_v01/WinNeu.png,1,9,10,0,2,2,4,3,1,0.216602639545,2017_Jun_15_1436,60.0036042889,cfc_SPP1665_Learning,5,13,
17,1,5,8,None,stim_v01/AvoNeg.png,160,1.1,11,10,stim_v06/3.png,NoGoAvo,4,stim_v01/AvoNeu.png,2,7,15,0,3,3,79,3,0,0.249938196497,2017_Jun_15_1436,60.0036042889,cfc_SPP1665_Learning,5,13,
16,0.5,5,8,None,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v06/3.png,NoGoAvo,4,stim_v01/AvoNeg.png,2,7,14,0,4,4,63,3,0,0.249936083556,2017_Jun_15_1436,60.0036042889,cfc_SPP1665_Learning,5,13,
12,0.5,5,6,3,stim_v01/AvoNeu.png,96,2.1,10,8,stim_v06/4.png,GoAvo,2,stim_v01/AvoNeg.png,1,9,10,0,5,5,21,None,0,,2017_Jun_15_1436,60.0036042889,cfc_SPP1665_Learning,5,13,
17,1,5,8,None,stim_v01/WinNeu.png,96,2.1,10,8,stim_v06/1.png,NoGoWin,3,stim_v01/WinPos.png,1,7,15,0,6,6,58,3,0,0.183282778722,2017_Jun_15_1436,60.0036042889,cfc_SPP1665_Learning,5,13,
16,1,5,8,None,stim_v01/WinPos.png,160,1.1,11,10,stim_v06/1.png,NoGoWin,3,stim_v01/WinNeu.png,2,7,14,0,7,7,44,None,1,,2017_Jun_15_1436,60.0036042889,cfc_SPP1665_Learning,5,13,
13,0.5,5,6,3,stim_v01/WinNeu.png,160,2.1,11,9,stim_v06/2.png,GoWin,1,stim_v01/WinPos.png,2,9,11,0,8,8,17,3,1,0.266603560184,2017_Jun_15_1436,60.0036042889,cfc_SPP1665_Learning,5,13,
12,0.5,5,6,3,stim_v01/AvoNeu.png,160,1.1,11,10,stim_v06/4.png,GoAvo,2,stim_v01/AvoNeg.png,1,9,10,0,9,9,20,3,1,0.28326469799,2017_Jun_15_1436,60.0036042889,cfc_SPP1665_Learning,5,13,
12,0.5,5,6,3,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v06/4.png,GoAvo,2,stim_v01/AvoNeg.png,2,9,10,0,10,10,31,3,1,0.249930348433,2017_Jun_15_1436,60.0036042889,cfc_SPP1665_Learning,5,13,
16,1,5,8,None,stim_v01/AvoNeu.png,96,1.1,10,9,stim_v06/3.png,NoGoAvo,4,stim_v01/AvoNeg.png,2,7,14,0,11,11,64,None,1,,2017_Jun_15_1436,60.0036042889,cfc_SPP1665_Learning,5,13,
12,0.5,5,6,3,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v06/4.png,GoAvo,2,stim_v01/AvoNeg.png,1,9,10,0,12,12,30,3,1,0.23327494575,2017_Jun_15_1436,60.0036042889,cfc_SPP1665_Learning,5,13,
12,0.5,5,6,3,stim_v01/WinPos.png,96,2.1,10,8,stim_v06/2.png,GoWin,1,stim_v01/WinNeu.png,1,9,10,0,13,13,11,3,1,0.31660266973,2017_Jun_15_1436,60.0036042889,cfc_SPP1665_Learning,5,13,
16,0.5,5,8,None,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v06/3.png,NoGoAvo,4,stim_v01/AvoNeg.png,1,7,14,0,14,14,60,None,1,,2017_Jun_15_1436,60.0036042889,cfc_SPP1665_Learning,5,13,
17,1,5,8,None,stim_v01/WinNeu.png,160,2.1,11,9,stim_v06/1.png,NoGoWin,3,stim_v01/WinPos.png,2,7,15,0,15,15,56,3,0,0.266638574622,2017_Jun_15_1436,60.0036042889,cfc_SPP1665_Learning,5,13,
16,0.5,5,8,None,stim_v01/AvoNeu.png,96,1.1,10,9,stim_v06/3.png,NoGoAvo,4,stim_v01/AvoNeg.png,1,7,14,0,16,16,69,None,1,,2017_Jun_15_1436,60.0036042889,cfc_SPP1665_Learning,5,13,
17,1,5,8,None,stim_v01/AvoNeg.png,96,2.1,10,8,stim_v06/3.png,NoGoAvo,4,stim_v01/AvoNeu.png,1,7,15,0,17,17,76,None,1,,2017_Jun_15_1436,60.0036042889,cfc_SPP1665_Learning,5,13,
12,1,5,6,3,stim_v01/WinPos.png,96,1.1,10,9,stim_v06/2.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,18,18,6,None,0,,2017_Jun_15_1436,60.0036042889,cfc_SPP1665_Learning,5,13,
16,1,5,8,None,stim_v01/WinPos.png,96,1.1,10,9,stim_v06/1.png,NoGoWin,3,stim_v01/WinNeu.png,2,7,14,0,19,19,46,3,0,0.233255023742,2017_Jun_15_1436,60.0036042889,cfc_SPP1665_Learning,5,13,
16,1,5,8,None,stim_v01/WinPos.png,96,1.1,10,9,stim_v06/1.png,NoGoWin,3,stim_v01/WinNeu.png,1,7,14,0,20,20,52,None,1,,2017_Jun_15_1436,60.0036042889,cfc_SPP1665_Learning,5,13,
