icFbackMarker,blineStop,circleMarker,cRespMarker,cResponse,cFback,trigStimulator,preCueStop,portStop,preCueStart,cue,cType,cueMarker,icFback,prepRespStop,icRespMarker,cFbackMarker,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,buttonBox_Response.keys,buttonBox_Response.corr,buttonBox_Response.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,2017_Mrz_16_0902,60.0002897794,cfc_SPP1665_Learning,3,1,
16,0.5,5,8,None,stim_v01/WinPos.png,160,1.1,11,10,stim_v04/1.png,NoGoWin,3,stim_v01/WinNeu.png,2,7,14,0,0,0,50,3,0,0.333267428944,2017_Mrz_16_0902,60.0002897794,cfc_SPP1665_Learning,3,1,
12,0.5,5,6,3,stim_v01/AvoNeu.png,160,1.1,11,10,stim_v04/4.png,GoAvo,2,stim_v01/AvoNeg.png,1,9,10,0,1,1,23,3,1,0.633252034484,2017_Mrz_16_0902,60.0002897794,cfc_SPP1665_Learning,3,1,
16,1,5,8,None,stim_v01/AvoNeu.png,160,1.1,11,10,stim_v04/3.png,NoGoAvo,4,stim_v01/AvoNeg.png,1,7,14,0,2,2,62,3,0,0.666614848712,2017_Mrz_16_0902,60.0002897794,cfc_SPP1665_Learning,3,1,
12,1,5,6,3,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v04/4.png,GoAvo,2,stim_v01/AvoNeg.png,2,9,10,0,3,3,31,3,1,0.499942044384,2017_Mrz_16_0902,60.0002897794,cfc_SPP1665_Learning,3,1,
16,1,5,8,None,stim_v01/AvoNeu.png,160,1.1,11,10,stim_v04/3.png,NoGoAvo,4,stim_v01/AvoNeg.png,2,7,14,0,4,4,72,None,1,,2017_Mrz_16_0902,60.0002897794,cfc_SPP1665_Learning,3,1,
12,0.5,5,6,3,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v04/4.png,GoAvo,2,stim_v01/AvoNeg.png,2,9,10,0,5,5,32,3,1,0.349977964792,2017_Mrz_16_0902,60.0002897794,cfc_SPP1665_Learning,3,1,
12,0.5,5,6,3,stim_v01/WinPos.png,160,2.1,11,9,stim_v04/2.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,6,6,12,3,1,0.533229697423,2017_Mrz_16_0902,60.0002897794,cfc_SPP1665_Learning,3,1,
13,0.5,5,6,3,stim_v01/AvoNeg.png,160,2.1,11,9,stim_v04/4.png,GoAvo,2,stim_v01/AvoNeu.png,2,9,11,0,7,7,34,3,1,0.366561420878,2017_Mrz_16_0902,60.0002897794,cfc_SPP1665_Learning,3,1,
12,1,5,6,3,stim_v01/WinPos.png,160,1.1,11,10,stim_v04/2.png,GoWin,1,stim_v01/WinNeu.png,1,9,10,0,8,8,4,3,1,0.383270447466,2017_Mrz_16_0902,60.0002897794,cfc_SPP1665_Learning,3,1,
12,1,5,6,3,stim_v01/WinPos.png,160,2.1,11,9,stim_v04/2.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,9,9,8,3,1,0.416540593079,2017_Mrz_16_0902,60.0002897794,cfc_SPP1665_Learning,3,1,
13,1,5,6,3,stim_v01/WinNeu.png,96,1.1,10,9,stim_v04/2.png,GoWin,1,stim_v01/WinPos.png,2,9,11,0,10,10,15,3,1,0.283265617831,2017_Mrz_16_0902,60.0002897794,cfc_SPP1665_Learning,3,1,
17,1,5,8,None,stim_v01/AvoNeg.png,160,1.1,11,10,stim_v04/3.png,NoGoAvo,4,stim_v01/AvoNeu.png,2,7,15,0,11,11,79,None,1,,2017_Mrz_16_0902,60.0002897794,cfc_SPP1665_Learning,3,1,
17,1,5,8,None,stim_v01/WinNeu.png,96,1.1,10,9,stim_v04/1.png,NoGoWin,3,stim_v01/WinPos.png,2,7,15,0,12,12,57,None,1,,2017_Mrz_16_0902,60.0002897794,cfc_SPP1665_Learning,3,1,
12,1,5,6,3,stim_v01/WinPos.png,160,2.1,11,9,stim_v04/2.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,13,13,6,3,1,0.383267127092,2017_Mrz_16_0902,60.0002897794,cfc_SPP1665_Learning,3,1,
16,1,5,8,None,stim_v01/WinPos.png,160,1.1,11,10,stim_v04/1.png,NoGoWin,3,stim_v01/WinNeu.png,1,7,14,0,14,14,41,None,1,,2017_Mrz_16_0902,60.0002897794,cfc_SPP1665_Learning,3,1,
13,1,5,6,3,stim_v01/AvoNeg.png,160,1.1,11,10,stim_v04/4.png,GoAvo,2,stim_v01/AvoNeu.png,1,9,11,0,15,15,37,3,1,0.349956533288,2017_Mrz_16_0902,60.0002897794,cfc_SPP1665_Learning,3,1,
13,1,5,6,3,stim_v01/WinNeu.png,96,1.1,10,9,stim_v04/2.png,GoWin,1,stim_v01/WinPos.png,2,9,11,0,16,16,13,3,1,0.516595832025,2017_Mrz_16_0902,60.0002897794,cfc_SPP1665_Learning,3,1,
12,1,5,6,3,stim_v01/WinPos.png,96,2.1,10,8,stim_v04/2.png,GoWin,1,stim_v01/WinNeu.png,1,9,10,0,17,17,1,3,1,0.233253543744,2017_Mrz_16_0902,60.0002897794,cfc_SPP1665_Learning,3,1,
