icFbackMarker,blineStop,circleMarker,cRespMarker,cResponse,cFback,trigStimulator,preCueStop,portStop,preCueStart,cue,cType,cueMarker,icFback,prepRespStop,icRespMarker,cFbackMarker,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,buttonBox_Response.keys,buttonBox_Response.corr,buttonBox_Response.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
17,0.5,5,8,None,stim_v01/AvoNeg.png,160,2.1,11,9,stim_v03/3.png,NoGoAvo,4,stim_v01/AvoNeu.png,2,7,15,0,0,0,75,3,0,0.783268054506,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
16,0.5,5,8,None,stim_v01/AvoNeu.png,160,1.1,11,10,stim_v03/3.png,NoGoAvo,4,stim_v01/AvoNeg.png,2,7,14,0,1,1,63,3,0,0.299928644044,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
17,0.5,5,8,None,stim_v01/WinNeu.png,96,1.1,10,9,stim_v03/4.png,NoGoWin,3,stim_v01/WinPos.png,1,7,15,0,2,2,54,3,0,0.2999386049,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
16,0.5,5,8,None,stim_v01/AvoNeu.png,96,1.1,10,9,stim_v03/3.png,NoGoAvo,4,stim_v01/AvoNeg.png,1,7,14,0,3,3,61,None,1,,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
17,0.5,5,8,None,stim_v01/AvoNeg.png,96,2.1,10,8,stim_v03/3.png,NoGoAvo,4,stim_v01/AvoNeu.png,1,7,15,0,4,4,73,None,1,,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
13,0.5,5,6,3,stim_v01/WinNeu.png,160,1.1,11,10,stim_v03/1.png,GoWin,1,stim_v01/WinPos.png,1,9,11,0,5,5,18,3,1,0.316604325789,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
17,0.5,5,8,None,stim_v01/WinNeu.png,160,1.1,11,10,stim_v03/4.png,NoGoWin,3,stim_v01/WinPos.png,2,7,15,0,6,6,55,3,0,0.299932266174,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
16,1,5,8,None,stim_v01/WinPos.png,160,2.1,11,9,stim_v03/4.png,NoGoWin,3,stim_v01/WinNeu.png,2,7,14,0,7,7,46,3,0,0.266616218448,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
12,0.5,5,6,3,stim_v01/WinPos.png,96,2.1,10,8,stim_v03/1.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,8,8,4,None,0,,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
12,1,5,6,3,stim_v01/WinPos.png,96,1.1,10,9,stim_v03/1.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,9,9,5,None,0,,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
17,1,5,8,None,stim_v01/AvoNeg.png,160,2.1,11,9,stim_v03/3.png,NoGoAvo,4,stim_v01/AvoNeu.png,1,7,15,0,10,10,79,3,0,0.44990926565,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
16,0.5,5,8,None,stim_v01/AvoNeu.png,160,1.1,11,10,stim_v03/3.png,NoGoAvo,4,stim_v01/AvoNeg.png,1,7,14,0,11,11,66,3,0,0.299922305317,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
16,1,5,8,None,stim_v01/WinPos.png,160,2.1,11,9,stim_v03/4.png,NoGoWin,3,stim_v01/WinNeu.png,1,7,14,0,12,12,42,3,0,0.449912887779,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
17,1,5,8,None,stim_v01/WinNeu.png,160,1.1,11,10,stim_v03/4.png,NoGoWin,3,stim_v01/WinPos.png,2,7,15,0,13,13,59,None,1,,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
12,0.5,5,6,3,stim_v01/AvoNeu.png,96,2.1,10,8,stim_v03/2.png,GoAvo,2,stim_v01/AvoNeg.png,1,9,10,0,14,14,32,3,1,0.266597504111,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
16,1,5,8,None,stim_v01/WinPos.png,160,2.1,11,9,stim_v03/4.png,NoGoWin,3,stim_v01/WinNeu.png,1,7,14,0,15,15,47,None,1,,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
12,1,5,6,3,stim_v01/AvoNeu.png,96,2.1,10,8,stim_v03/2.png,GoAvo,2,stim_v01/AvoNeg.png,2,9,10,0,16,16,21,3,1,0.433290934292,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
17,0.5,5,8,None,stim_v01/WinNeu.png,96,1.1,10,9,stim_v03/4.png,NoGoWin,3,stim_v01/WinPos.png,1,7,15,0,17,17,57,None,1,,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
16,1,5,8,None,stim_v01/WinPos.png,160,1.1,11,10,stim_v03/4.png,NoGoWin,3,stim_v01/WinNeu.png,1,7,14,0,18,18,51,None,1,,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
12,1,5,6,3,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v03/2.png,GoAvo,2,stim_v01/AvoNeg.png,2,9,10,0,19,19,31,3,1,0.249936914573,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
12,0.5,5,6,3,stim_v01/WinPos.png,160,2.1,11,9,stim_v03/1.png,GoWin,1,stim_v01/WinNeu.png,1,9,10,0,20,20,10,3,1,0.349923995644,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
16,0.5,5,8,None,stim_v01/WinPos.png,96,2.1,10,8,stim_v03/4.png,NoGoWin,3,stim_v01/WinNeu.png,2,7,14,0,21,21,52,None,1,,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
16,1,5,8,None,stim_v01/WinPos.png,96,2.1,10,8,stim_v03/4.png,NoGoWin,3,stim_v01/WinNeu.png,1,7,14,0,22,22,48,None,1,,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
16,0.5,5,8,None,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v03/3.png,NoGoAvo,4,stim_v01/AvoNeg.png,2,7,14,0,23,23,71,None,1,,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
17,1,5,8,None,stim_v01/WinNeu.png,160,1.1,11,10,stim_v03/4.png,NoGoWin,3,stim_v01/WinPos.png,2,7,15,0,24,24,53,None,1,,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
12,0.5,5,6,3,stim_v01/WinPos.png,160,2.1,11,9,stim_v03/1.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,25,25,6,3,1,0.283271374792,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
16,1,5,8,None,stim_v01/AvoNeu.png,96,1.1,10,9,stim_v03/3.png,NoGoAvo,4,stim_v01/AvoNeg.png,2,7,14,0,26,26,69,None,1,,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
12,0.5,5,6,3,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v03/2.png,GoAvo,2,stim_v01/AvoNeg.png,2,9,10,0,27,27,26,3,1,0.266608974189,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
13,0.5,5,6,3,stim_v01/AvoNeg.png,160,1.1,11,10,stim_v03/2.png,GoAvo,2,stim_v01/AvoNeu.png,2,9,11,0,28,28,33,3,1,0.249928764782,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
16,1,5,8,None,stim_v01/WinPos.png,160,1.1,11,10,stim_v03/4.png,NoGoWin,3,stim_v01/WinNeu.png,1,7,14,0,29,29,43,None,1,,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
12,0.5,5,6,3,stim_v01/WinPos.png,96,2.1,10,8,stim_v03/1.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,30,30,2,3,1,0.283263224999,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
16,0.5,5,8,None,stim_v01/AvoNeu.png,160,1.1,11,10,stim_v03/3.png,NoGoAvo,4,stim_v01/AvoNeg.png,1,7,14,0,31,31,72,None,1,,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
13,0.5,5,6,3,stim_v01/AvoNeg.png,96,2.1,10,8,stim_v03/2.png,GoAvo,2,stim_v01/AvoNeu.png,1,9,11,0,32,32,35,3,1,0.283257489961,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
17,1,5,8,None,stim_v01/AvoNeg.png,96,1.1,10,9,stim_v03/3.png,NoGoAvo,4,stim_v01/AvoNeu.png,1,7,15,0,33,33,76,None,1,,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
12,0.5,5,6,3,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v03/2.png,GoAvo,2,stim_v01/AvoNeg.png,1,9,10,0,34,34,25,3,1,0.266599315176,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
12,1,5,6,3,stim_v01/AvoNeu.png,96,1.1,10,9,stim_v03/2.png,GoAvo,2,stim_v01/AvoNeg.png,2,9,10,0,35,35,20,None,0,,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
16,1,5,8,None,stim_v01/WinPos.png,96,1.1,10,9,stim_v03/4.png,NoGoWin,3,stim_v01/WinNeu.png,2,7,14,0,36,36,41,None,1,,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
12,1,5,6,3,stim_v01/AvoNeu.png,160,1.1,11,10,stim_v03/2.png,GoAvo,2,stim_v01/AvoNeg.png,1,9,10,0,37,37,22,3,1,0.349928523306,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
16,0.5,5,8,None,stim_v01/AvoNeu.png,160,1.1,11,10,stim_v03/3.png,NoGoAvo,4,stim_v01/AvoNeg.png,1,7,14,0,38,38,60,None,1,,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
13,1,5,6,3,stim_v01/WinNeu.png,160,1.1,11,10,stim_v03/1.png,GoWin,1,stim_v01/WinPos.png,1,9,11,0,39,39,15,3,1,0.583245295457,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
12,1,5,6,3,stim_v01/WinPos.png,96,2.1,10,8,stim_v03/1.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,40,40,12,3,1,0.299949169445,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
13,1,5,6,3,stim_v01/WinNeu.png,96,1.1,10,9,stim_v03/1.png,GoWin,1,stim_v01/WinPos.png,2,9,11,0,41,41,13,3,1,0.266599315177,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
16,0.5,5,8,None,stim_v01/WinPos.png,96,2.1,10,8,stim_v03/4.png,NoGoWin,3,stim_v01/WinNeu.png,1,7,14,0,42,42,44,None,1,,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
13,1,5,6,3,stim_v01/AvoNeg.png,96,1.1,10,9,stim_v03/2.png,GoAvo,2,stim_v01/AvoNeu.png,2,9,11,0,43,43,38,3,1,0.299918079499,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
13,0.5,5,6,3,stim_v01/AvoNeg.png,96,1.1,10,9,stim_v03/2.png,GoAvo,2,stim_v01/AvoNeu.png,1,9,11,0,44,44,37,3,1,0.333258878443,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
12,0.5,5,6,3,stim_v01/WinPos.png,96,1.1,10,9,stim_v03/1.png,GoWin,1,stim_v01/WinNeu.png,1,9,10,0,45,45,9,3,1,0.29994222703,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
12,0.5,5,6,3,stim_v01/AvoNeu.png,96,2.1,10,8,stim_v03/2.png,GoAvo,2,stim_v01/AvoNeg.png,2,9,10,0,46,46,24,3,1,0.266623160864,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
12,1,5,6,3,stim_v01/WinPos.png,160,1.1,11,10,stim_v03/1.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,47,47,1,3,1,0.283274091389,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
17,1,5,8,None,stim_v01/WinNeu.png,96,1.1,10,9,stim_v03/4.png,NoGoWin,3,stim_v01/WinPos.png,2,7,15,0,48,48,58,None,1,,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
16,1,5,8,None,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v03/3.png,NoGoAvo,4,stim_v01/AvoNeg.png,2,7,14,0,49,49,64,None,1,,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
12,1,5,6,3,stim_v01/WinPos.png,96,2.1,10,8,stim_v03/1.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,50,50,11,3,1,0.266634630941,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
16,1,5,8,None,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v03/3.png,NoGoAvo,4,stim_v01/AvoNeg.png,1,7,14,0,51,51,68,None,1,,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
13,0.5,5,6,3,stim_v01/AvoNeg.png,96,2.1,10,8,stim_v03/2.png,GoAvo,2,stim_v01/AvoNeu.png,1,9,11,0,52,52,34,3,1,0.299931662485,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
12,1,5,6,3,stim_v01/WinPos.png,96,2.1,10,8,stim_v03/1.png,GoWin,1,stim_v01/WinNeu.png,1,9,10,0,53,53,3,3,1,0.266642177045,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
17,1,5,8,None,stim_v01/AvoNeg.png,96,1.1,10,9,stim_v03/3.png,NoGoAvo,4,stim_v01/AvoNeu.png,1,7,15,0,54,54,78,None,1,,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
16,0.5,5,8,None,stim_v01/WinPos.png,96,2.1,10,8,stim_v03/4.png,NoGoWin,3,stim_v01/WinNeu.png,2,7,14,0,55,55,40,None,1,,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
12,1,5,6,3,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v03/2.png,GoAvo,2,stim_v01/AvoNeg.png,1,9,10,0,56,56,28,3,1,0.28326624344,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
16,0.5,5,8,None,stim_v01/WinPos.png,160,2.1,11,9,stim_v03/4.png,NoGoWin,3,stim_v01/WinNeu.png,1,7,14,0,57,57,45,None,1,,2017_Apr_20_1805,60.0059046524,cfc_SPP1665_Learning,4,19,
