icFbackMarker,blineStop,circleMarker,cRespMarker,cResponse,cFback,trigStimulator,preCueStop,portStop,preCueStart,cue,cType,cueMarker,icFback,prepRespStop,icRespMarker,cFbackMarker,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,buttonBox_Response.keys,buttonBox_Response.corr,buttonBox_Response.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,2017_Apr_28_1445,60.0077886134,cfc_SPP1665_Learning,4,18,
13,0.5,5,6,3,stim_v01/AvoNeg.png,160,1.1,11,10,stim_v05/4.png,GoAvo,2,stim_v01/AvoNeu.png,1,9,11,0,0,0,38,None,0,,2017_Apr_28_1445,60.0077886134,cfc_SPP1665_Learning,4,18,
13,1,5,6,3,stim_v01/WinNeu.png,96,1.1,10,9,stim_v05/1.png,GoWin,1,stim_v01/WinPos.png,2,9,11,0,1,1,19,3,1,0.449916660579,2017_Apr_28_1445,60.0077886134,cfc_SPP1665_Learning,4,18,
12,0.5,5,6,3,stim_v01/WinPos.png,96,2.1,10,8,stim_v05/1.png,GoWin,1,stim_v01/WinNeu.png,1,9,10,0,2,2,12,3,1,0.533236763038,2017_Apr_28_1445,60.0077886134,cfc_SPP1665_Learning,4,18,
12,1,5,6,3,stim_v01/WinPos.png,96,2.1,10,8,stim_v05/1.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,3,3,9,3,1,0.466580620702,2017_Apr_28_1445,60.0077886134,cfc_SPP1665_Learning,4,18,
13,0.5,5,6,3,stim_v01/AvoNeg.png,160,1.1,11,10,stim_v05/4.png,GoAvo,2,stim_v01/AvoNeu.png,2,9,11,0,4,4,36,3,1,0.349935918294,2017_Apr_28_1445,60.0077886134,cfc_SPP1665_Learning,4,18,
12,1,5,6,3,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v05/4.png,GoAvo,2,stim_v01/AvoNeg.png,2,9,10,0,5,5,22,3,1,0.316609205429,2017_Apr_28_1445,60.0077886134,cfc_SPP1665_Learning,4,18,
16,0.5,5,8,None,stim_v01/WinPos.png,160,2.1,11,9,stim_v05/3.png,NoGoWin,3,stim_v01/WinNeu.png,2,7,14,0,6,6,46,3,0,0.333251130862,2017_Apr_28_1445,60.0077886134,cfc_SPP1665_Learning,4,18,
12,0.5,5,6,3,stim_v01/WinPos.png,96,1.1,10,9,stim_v05/1.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,7,7,8,3,1,0.466556473097,2017_Apr_28_1445,60.0077886134,cfc_SPP1665_Learning,4,18,
17,1,5,8,None,stim_v01/AvoNeg.png,96,2.1,10,8,stim_v05/2.png,NoGoAvo,4,stim_v01/AvoNeu.png,2,7,15,0,8,8,74,3,0,0.316560608375,2017_Apr_28_1445,60.0077886134,cfc_SPP1665_Learning,4,18,
16,0.5,5,8,None,stim_v01/AvoNeu.png,96,1.1,10,9,stim_v05/2.png,NoGoAvo,4,stim_v01/AvoNeg.png,2,7,14,0,9,9,67,3,0,0.449915151354,2017_Apr_28_1445,60.0077886134,cfc_SPP1665_Learning,4,18,
17,0.5,5,8,None,stim_v01/WinNeu.png,160,2.1,11,9,stim_v05/3.png,NoGoWin,3,stim_v01/WinPos.png,2,7,15,0,10,10,55,3,0,0.5998729836,2017_Apr_28_1445,60.0077886134,cfc_SPP1665_Learning,4,18,
12,0.5,5,6,3,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v05/4.png,GoAvo,2,stim_v01/AvoNeg.png,1,9,10,0,11,11,32,3,1,0.383256594258,2017_Apr_28_1445,60.0077886134,cfc_SPP1665_Learning,4,18,
16,1,5,8,None,stim_v01/WinPos.png,160,1.1,11,10,stim_v05/3.png,NoGoWin,3,stim_v01/WinNeu.png,2,7,14,0,12,12,47,3,0,0.466584846533,2017_Apr_28_1445,60.0077886134,cfc_SPP1665_Learning,4,18,
17,1,5,8,None,stim_v01/AvoNeg.png,96,2.1,10,8,stim_v05/2.png,NoGoAvo,4,stim_v01/AvoNeu.png,1,7,15,0,13,13,79,3,0,0.349924448182,2017_Apr_28_1445,60.0077886134,cfc_SPP1665_Learning,4,18,
12,1,5,6,3,stim_v01/AvoNeu.png,96,2.1,10,8,stim_v05/4.png,GoAvo,2,stim_v01/AvoNeg.png,2,9,10,0,14,14,23,3,1,0.366609839304,2017_Apr_28_1445,60.0077886134,cfc_SPP1665_Learning,4,18,
17,1,5,8,None,stim_v01/AvoNeg.png,96,1.1,10,9,stim_v05/2.png,NoGoAvo,4,stim_v01/AvoNeu.png,2,7,15,0,15,15,76,3,0,0.499939329143,2017_Apr_28_1445,60.0077886134,cfc_SPP1665_Learning,4,18,
16,1,5,8,None,stim_v01/WinPos.png,96,2.1,10,8,stim_v05/3.png,NoGoWin,3,stim_v01/WinNeu.png,2,7,14,0,16,16,48,3,0,0.616570146678,2017_Apr_28_1445,60.0077886134,cfc_SPP1665_Learning,4,18,
16,1,5,8,None,stim_v01/AvoNeu.png,96,1.1,10,9,stim_v05/2.png,NoGoAvo,4,stim_v01/AvoNeg.png,1,7,14,0,17,17,70,3,0,0.36658991753,2017_Apr_28_1445,60.0077886134,cfc_SPP1665_Learning,4,18,
12,1,5,6,3,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v05/4.png,GoAvo,2,stim_v01/AvoNeg.png,1,9,10,0,18,18,31,3,1,0.41661832115,2017_Apr_28_1445,60.0077886134,cfc_SPP1665_Learning,4,18,
16,0.5,5,8,None,stim_v01/AvoNeu.png,96,2.1,10,8,stim_v05/2.png,NoGoAvo,4,stim_v01/AvoNeg.png,1,7,14,0,19,19,71,3,0,0.299932567814,2017_Apr_28_1445,60.0077886134,cfc_SPP1665_Learning,4,18,
12,1,5,6,3,stim_v01/WinPos.png,160,2.1,11,9,stim_v05/1.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,20,20,3,3,1,0.416582401588,2017_Apr_28_1445,60.0077886134,cfc_SPP1665_Learning,4,18,
16,0.5,5,8,None,stim_v01/WinPos.png,96,1.1,10,9,stim_v05/3.png,NoGoWin,3,stim_v01/WinNeu.png,2,7,14,0,21,21,50,None,1,,2017_Apr_28_1445,60.0077886134,cfc_SPP1665_Learning,4,18,
13,1,5,6,3,stim_v01/WinNeu.png,160,1.1,11,10,stim_v05/1.png,GoWin,1,stim_v01/WinPos.png,2,9,11,0,22,22,13,None,0,,2017_Apr_28_1445,60.0077886134,cfc_SPP1665_Learning,4,18,
16,0.5,5,8,None,stim_v01/AvoNeu.png,96,2.1,10,8,stim_v05/2.png,NoGoAvo,4,stim_v01/AvoNeg.png,1,7,14,0,23,23,60,None,1,,2017_Apr_28_1445,60.0077886134,cfc_SPP1665_Learning,4,18,
17,1,5,8,None,stim_v01/AvoNeg.png,96,2.1,10,8,stim_v05/2.png,NoGoAvo,4,stim_v01/AvoNeu.png,1,7,15,0,24,24,77,None,1,,2017_Apr_28_1445,60.0077886134,cfc_SPP1665_Learning,4,18,
16,0.5,5,8,None,stim_v01/WinPos.png,160,1.1,11,10,stim_v05/3.png,NoGoWin,3,stim_v01/WinNeu.png,1,7,14,0,25,25,43,None,1,,2017_Apr_28_1445,60.0077886134,cfc_SPP1665_Learning,4,18,
16,1,5,8,None,stim_v01/WinPos.png,96,2.1,10,8,stim_v05/3.png,NoGoWin,3,stim_v01/WinNeu.png,2,7,14,0,26,26,41,None,1,,2017_Apr_28_1445,60.0077886134,cfc_SPP1665_Learning,4,18,
12,0.5,5,6,3,stim_v01/AvoNeu.png,96,2.1,10,8,stim_v05/4.png,GoAvo,2,stim_v01/AvoNeg.png,2,9,10,0,27,27,20,3,1,0.299985390699,2017_Apr_28_1445,60.0077886134,cfc_SPP1665_Learning,4,18,
17,0.5,5,8,None,stim_v01/WinNeu.png,160,2.1,11,9,stim_v05/3.png,NoGoWin,3,stim_v01/WinPos.png,2,7,15,0,28,28,57,None,1,,2017_Apr_28_1445,60.0077886134,cfc_SPP1665_Learning,4,18,
13,1,5,6,3,stim_v01/AvoNeg.png,160,1.1,11,10,stim_v05/4.png,GoAvo,2,stim_v01/AvoNeu.png,2,9,11,0,29,29,39,3,1,0.333270750791,2017_Apr_28_1445,60.0077886134,cfc_SPP1665_Learning,4,18,
16,1,5,8,None,stim_v01/WinPos.png,160,1.1,11,10,stim_v05/3.png,NoGoWin,3,stim_v01/WinNeu.png,1,7,14,0,30,30,51,None,1,,2017_Apr_28_1445,60.0077886134,cfc_SPP1665_Learning,4,18,
12,1,5,6,3,stim_v01/AvoNeu.png,160,1.1,11,10,stim_v05/4.png,GoAvo,2,stim_v01/AvoNeg.png,1,9,10,0,31,31,30,3,1,0.68323202407,2017_Apr_28_1445,60.0077886134,cfc_SPP1665_Learning,4,18,
