icFbackMarker,blineStop,circleMarker,cRespMarker,cResponse,cFback,trigStimulator,preCueStop,portStop,preCueStart,cue,cType,cueMarker,icFback,prepRespStop,icRespMarker,cFbackMarker,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,buttonBox_Response.keys,buttonBox_Response.corr,buttonBox_Response.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,2017_Mrz_10_1254,60.0142928314,cfc_SPP1665_Learning,3,22,
17,1,5,8,None,stim_v01/AvoNeg.png,96,2.1,10,8,stim_v01/1.png,NoGoAvo,4,stim_v01/AvoNeu.png,1,7,15,0,0,0,74,3,0,0.366602886441,2017_Mrz_10_1254,60.0142928314,cfc_SPP1665_Learning,3,22,
12,1,5,6,3,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v01/2.png,GoAvo,2,stim_v01/AvoNeg.png,2,9,10,0,1,1,30,3,1,0.749870130419,2017_Mrz_10_1254,60.0142928314,cfc_SPP1665_Learning,3,22,
17,0.5,5,8,None,stim_v01/WinNeu.png,96,1.1,10,9,stim_v01/3.png,NoGoWin,3,stim_v01/WinPos.png,1,7,15,0,2,2,53,None,1,,2017_Mrz_10_1254,60.0142928314,cfc_SPP1665_Learning,3,22,
12,0.5,5,6,3,stim_v01/AvoNeu.png,96,1.1,10,9,stim_v01/2.png,GoAvo,2,stim_v01/AvoNeg.png,2,9,10,0,3,3,27,None,0,,2017_Mrz_10_1254,60.0142928314,cfc_SPP1665_Learning,3,22,
16,0.5,5,8,None,stim_v01/AvoNeu.png,160,2.1,11,9,stim_v01/1.png,NoGoAvo,4,stim_v01/AvoNeg.png,1,7,14,0,4,4,67,3,0,0.799898217263,2017_Mrz_10_1254,60.0142928314,cfc_SPP1665_Learning,3,22,
12,0.5,5,6,3,stim_v01/WinPos.png,96,1.1,10,9,stim_v01/4.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,5,5,8,3,1,0.316610417516,2017_Mrz_10_1254,60.0142928314,cfc_SPP1665_Learning,3,22,
17,0.5,5,8,None,stim_v01/AvoNeg.png,160,1.1,11,10,stim_v01/1.png,NoGoAvo,4,stim_v01/AvoNeu.png,2,7,15,0,6,6,76,3,0,0.433264240604,2017_Mrz_10_1254,60.0142928314,cfc_SPP1665_Learning,3,22,
16,0.5,5,8,None,stim_v01/AvoNeu.png,96,1.1,10,9,stim_v01/1.png,NoGoAvo,4,stim_v01/AvoNeg.png,2,7,14,0,7,7,60,3,0,0.349962072951,2017_Mrz_10_1254,60.0142928314,cfc_SPP1665_Learning,3,22,
12,1,5,6,3,stim_v01/AvoNeu.png,96,2.1,10,8,stim_v01/2.png,GoAvo,2,stim_v01/AvoNeg.png,2,9,10,0,8,8,28,3,1,0.383254566414,2017_Mrz_10_1254,60.0142928314,cfc_SPP1665_Learning,3,22,
