icFbackMarker,blineStop,circleMarker,cRespMarker,cResponse,cFback,trigStimulator,preCueStop,portStop,preCueStart,cue,cType,cueMarker,icFback,prepRespStop,icRespMarker,cFbackMarker,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,buttonBox_Response.keys,buttonBox_Response.corr,buttonBox_Response.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,2017_Jun_06_1500,60.0042201277,cfc_SPP1665_Learning,4,13,
12,0.5,5,6,3,stim_v01/AvoNeu.png,96,1.1,10,9,stim_v02/1.png,GoAvo,2,stim_v01/AvoNeg.png,2,9,10,0,0,0,30,3,1,0.24996158988,2017_Jun_06_1500,60.0042201277,cfc_SPP1665_Learning,4,13,
13,1,5,6,3,stim_v01/WinNeu.png,96,2.1,10,8,stim_v02/4.png,GoWin,1,stim_v01/WinPos.png,1,9,11,0,1,1,16,None,0,,2017_Jun_06_1500,60.0042201277,cfc_SPP1665_Learning,4,13,
12,0.5,5,6,3,stim_v01/WinPos.png,96,2.1,10,8,stim_v02/4.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,2,2,2,None,0,,2017_Jun_06_1500,60.0042201277,cfc_SPP1665_Learning,4,13,
13,0.5,5,6,3,stim_v01/WinNeu.png,96,2.1,10,8,stim_v02/4.png,GoWin,1,stim_v01/WinPos.png,1,9,11,0,3,3,14,3,1,0.233237416196,2017_Jun_06_1500,60.0042201277,cfc_SPP1665_Learning,4,13,
13,0.5,5,6,3,stim_v01/WinNeu.png,160,2.1,11,9,stim_v02/4.png,GoWin,1,stim_v01/WinPos.png,1,9,11,0,4,4,17,None,0,,2017_Jun_06_1500,60.0042201277,cfc_SPP1665_Learning,4,13,
16,0.5,5,8,None,stim_v01/AvoNeu.png,160,1.1,11,10,stim_v02/2.png,NoGoAvo,4,stim_v01/AvoNeg.png,2,7,14,0,5,5,69,3,0,0.266605170229,2017_Jun_06_1500,60.0042201277,cfc_SPP1665_Learning,4,13,
12,0.5,5,6,3,stim_v01/WinPos.png,96,2.1,10,8,stim_v02/4.png,GoWin,1,stim_v01/WinNeu.png,1,9,10,0,6,6,5,None,0,,2017_Jun_06_1500,60.0042201277,cfc_SPP1665_Learning,4,13,
12,1,5,6,3,stim_v01/AvoNeu.png,160,1.1,11,10,stim_v02/1.png,GoAvo,2,stim_v01/AvoNeg.png,1,9,10,0,7,7,21,None,0,,2017_Jun_06_1500,60.0042201277,cfc_SPP1665_Learning,4,13,
12,1,5,6,3,stim_v01/WinPos.png,160,1.1,11,10,stim_v02/4.png,GoWin,1,stim_v01/WinNeu.png,1,9,10,0,8,8,0,3,1,0.299930967431,2017_Jun_06_1500,60.0042201277,cfc_SPP1665_Learning,4,13,
12,1,5,6,3,stim_v01/AvoNeu.png,160,1.1,11,10,stim_v02/1.png,GoAvo,2,stim_v01/AvoNeg.png,1,9,10,0,9,9,22,None,0,,2017_Jun_06_1500,60.0042201277,cfc_SPP1665_Learning,4,13,
17,1,5,8,None,stim_v01/AvoNeg.png,160,1.1,11,10,stim_v02/2.png,NoGoAvo,4,stim_v01/AvoNeu.png,1,7,15,0,10,10,73,3,0,0.433261624381,2017_Jun_06_1500,60.0042201277,cfc_SPP1665_Learning,4,13,
16,1,5,8,None,stim_v01/WinPos.png,160,2.1,11,9,stim_v02/3.png,NoGoWin,3,stim_v01/WinNeu.png,1,7,14,0,11,11,46,None,1,,2017_Jun_06_1500,60.0042201277,cfc_SPP1665_Learning,4,13,
16,1,5,8,None,stim_v01/WinPos.png,96,1.1,10,9,stim_v02/3.png,NoGoWin,3,stim_v01/WinNeu.png,1,7,14,0,12,12,47,None,1,,2017_Jun_06_1500,60.0042201277,cfc_SPP1665_Learning,4,13,
13,0.5,5,6,3,stim_v01/AvoNeg.png,160,1.1,11,10,stim_v02/1.png,GoAvo,2,stim_v01/AvoNeu.png,1,9,11,0,13,13,39,3,1,0.249937140216,2017_Jun_06_1500,60.0042201277,cfc_SPP1665_Learning,4,13,
17,1,5,8,None,stim_v01/AvoNeg.png,160,2.1,11,9,stim_v02/2.png,NoGoAvo,4,stim_v01/AvoNeu.png,2,7,15,0,14,14,77,None,1,,2017_Jun_06_1500,60.0042201277,cfc_SPP1665_Learning,4,13,
12,0.5,5,6,3,stim_v01/WinPos.png,96,2.1,10,8,stim_v02/4.png,GoWin,1,stim_v01/WinNeu.png,1,9,10,0,15,15,3,None,0,,2017_Jun_06_1500,60.0042201277,cfc_SPP1665_Learning,4,13,
13,0.5,5,6,3,stim_v01/AvoNeg.png,96,1.1,10,9,stim_v02/1.png,GoAvo,2,stim_v01/AvoNeu.png,2,9,11,0,16,16,36,3,1,0.733235454185,2017_Jun_06_1500,60.0042201277,cfc_SPP1665_Learning,4,13,
12,0.5,5,6,3,stim_v01/WinPos.png,96,1.1,10,9,stim_v02/4.png,GoWin,1,stim_v01/WinNeu.png,2,9,10,0,17,17,1,None,0,,2017_Jun_06_1500,60.0042201277,cfc_SPP1665_Learning,4,13,
16,1,5,8,None,stim_v01/AvoNeu.png,96,1.1,10,9,stim_v02/2.png,NoGoAvo,4,stim_v01/AvoNeg.png,2,7,14,0,18,18,68,3,0,0.233239830977,2017_Jun_06_1500,60.0042201277,cfc_SPP1665_Learning,4,13,
13,1,5,6,3,stim_v01/WinNeu.png,96,1.1,10,9,stim_v02/4.png,GoWin,1,stim_v01/WinPos.png,1,9,11,0,19,19,19,None,0,,2017_Jun_06_1500,60.0042201277,cfc_SPP1665_Learning,4,13,
17,1,5,8,None,stim_v01/WinNeu.png,160,2.1,11,9,stim_v02/3.png,NoGoWin,3,stim_v01/WinPos.png,1,7,15,0,20,20,56,3,0,0.266603359142,2017_Jun_06_1500,60.0042201277,cfc_SPP1665_Learning,4,13,
17,1,5,8,None,stim_v01/WinNeu.png,96,1.1,10,9,stim_v02/3.png,NoGoWin,3,stim_v01/WinPos.png,2,7,15,0,21,21,58,3,0,0.266599133274,2017_Jun_06_1500,60.0042201277,cfc_SPP1665_Learning,4,13,
